id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2023-M-DC-2023-QLS-M-GER-SUI-01-800220533-800333855-RR,2023-M-DC-2023-QLS-M-GER-SUI-01,RR,5,,800220533,Stan Wawrinka,SUI,37.849,800333855,Daniel Altmaier,GER,24.392,63 57 64,2,1,17,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-GER-SUI-01_5.json,154,8,3,63,93,44,63,20,30,2,4,113,93,12,50,19,35,3,5,,,31,85,95,178,22,18,35,3,5,221,196,188,152,3,1,50,85,38,50,16,35,2,5,101,85,19,63,10,30,2,4,,,29,93,83,178,24,24,40,0,4,211,191,182,154
2023-M-DC-2023-QLS-M-GER-SUI-01-800331337-800220533-RR,2023-M-DC-2023-QLS-M-GER-SUI-01,RR,2,,800331337,Alexander Zverev,GER,25.787,800220533,Stan Wawrinka,SUI,37.849,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-GER-SUI-01_2.json,96,8,1,45,67,29,45,14,22,2,3,81,67,13,30,12,20,4,6,,,25,50,68,117,13,14,22,5,8,220,195,175,146,0,0,30,50,17,30,8,20,2,6,58,50,16,45,8,22,1,3,,,24,67,49,117,12,17,30,2,3,213,187,183,154
2023-M-DC-2023-QLS-M-GER-SUI-01-800338006-800319039-RR,2023-M-DC-2023-QLS-M-GER-SUI-01,RR,1,,800338006,Marc-Andrea Huesler,SUI,26.61,800319039,Oscar Otte,GER,29.548,26 62 64,2,1,14,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-GER-SUI-01_1.json,120,9,3,64,93,41,64,15,29,9,12,108,93,14,42,18,38,4,6,,,32,80,88,173,36,10,39,3,15,215,194,177,161,9,3,42,80,28,42,20,38,2,6,100,80,23,64,14,29,3,12,,,37,93,85,173,24,6,34,1,4,215,198,182,162
2023-M-DC-2023-QLS-M-GER-SUI-01-800338006-800331337-RR,2023-M-DC-2023-QLS-M-GER-SUI-01,RR,4,,800338006,Marc-Andrea Huesler,SUI,26.61,800331337,Alexander Zverev,GER,25.787,62 76(4),2,0,13,8,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-GER-SUI-01_4.json,100,6,1,34,62,20,34,18,28,1,3,80,62,15,48,15,22,4,6,,,30,70,68,132,21,23,23,5,10,214,193,173,155,7,4,48,70,33,48,7,22,2,6,77,70,14,34,10,28,2,3,,,24,62,64,132,10,13,24,3,8,224,203,166,152
2023-M-DC-2023-QLS-M-SRB-NOR-01-800329252-800339764-RR,2023-M-DC-2023-QLS-M-SRB-NOR-01,RR,2,,800329252,Laslo Djere,SRB,27.669,800339764,Viktor Durasovic,NOR,25.873,63 46 76(8),2,1,17,15,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SRB-NOR-01_2.json,160,12,2,66,98,47,66,16,32,5,8,114,98,20,69,30,50,4,9,,,50,119,113,217,12,45,29,0,4,221,193,183,157,6,5,69,119,49,69,20,50,5,9,139,119,19,66,16,32,3,8,,,35,98,104,217,22,38,46,1,5,209,193,184,160
2023-M-DC-2023-QLS-M-SRB-NOR-01-800332410-800367672-RR,2023-M-DC-2023-QLS-M-SRB-NOR-01,RR,1,,800332410,Miomir Kecmanovic,SRB,23.424,800367672,Andreja Petrovic,NOR,23.005,61 63,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SRB-NOR-01_1.json,62,1,0,31,43,24,31,9,12,0,0,52,43,16,37,10,16,4,9,,,26,53,59,96,13,5,14,0,1,214,189,157,149,2,0,37,53,21,37,6,16,5,9,59,53,7,31,3,12,0,0,,,10,43,37,96,16,10,35,0,0,211,189,168,156
2023-M-DC-2023-QLS-M-SRB-NOR-01-800442351-800339764-RR,2023-M-DC-2023-QLS-M-SRB-NOR-01,RR,4,,800442351,Hamad Medjedovic,SRB,19.543,800339764,Viktor Durasovic,NOR,25.873,64 67(4) 104,1,1,12,11,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SRB-NOR-01_4.json,98,22,1,53,78,42,53,14,25,5,6,92,78,22,61,12,27,2,5,,,34,88,90,166,19,23,21,1,6,216,198,202,169,8,2,61,88,39,61,15,27,3,5,103,88,11,53,11,25,1,6,,,22,78,76,166,23,30,17,0,3,199,187,191,157
2023-M-DC-2023-QLS-M-SWE-BIH-01-800331454-800155683-RR,2023-M-DC-2023-QLS-M-SWE-BIH-01,RR,2,,800331454,Elias Ymer,SWE,26.814,800155683,Damir Dzumhur,BIH,30.704,61 64,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SWE-BIH-01_2.json,91,5,0,32,61,28,32,14,29,6,6,75,61,12,34,14,22,3,10,,,26,56,68,117,5,6,5,1,2,193,191,156,147,0,6,34,56,22,34,8,22,7,10,64,56,4,32,15,29,0,6,,,19,61,49,117,4,15,6,2,4,182,168,146,146
2023-M-DC-2023-QLS-M-SWE-BIH-01-800339218-800155683-RR,2023-M-DC-2023-QLS-M-SWE-BIH-01,RR,4,,800339218,Mikael Ymer,SWE,24.4,800155683,Damir Dzumhur,BIH,30.704,61 16 63,2,1,13,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SWE-BIH-01_4.json,103,1,0,48,65,33,48,8,17,2,5,73,65,16,44,14,27,4,8,,,30,71,71,136,22,19,32,2,13,197,173,156,151,1,4,44,71,28,44,13,27,4,8,84,71,15,48,9,17,3,5,,,24,65,65,136,13,29,15,4,14,181,166,157,136
2023-M-DC-2023-QLS-M-SWE-BIH-01-800339218-800277348-RR,2023-M-DC-2023-QLS-M-SWE-BIH-01,RR,1,,800339218,Mikael Ymer,SWE,24.4,800277348,Mirza Basic,BIH,31.559,64 75,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-SWE-BIH-01_1.json,88,6,1,50,68,35,50,10,18,2,3,78,68,10,35,15,30,3,7,,,25,65,70,133,22,29,22,3,6,199,179,160,153,0,2,35,65,25,35,15,30,4,7,80,65,15,50,8,18,1,3,,,23,68,63,133,11,27,13,1,7,201,187,197,159
2023-M-DC-2023-QLS-M-USA-UZB-01-800277559-800492019-RR,2023-M-DC-2023-QLS-M-USA-UZB-01,RR,4,,800277559,Denis Kudla,USA,30.462,800492019,Amir Milushev,UZB,17.626,64 64,2,0,12,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-USA-UZB-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-M-DC-2023-QLS-M-USA-UZB-01-800319042-800396642-RR,2023-M-DC-2023-QLS-M-USA-UZB-01,RR,1,,800319042,Mackenzie Mcdonald,USA,27.798,800396642,Sergey Fomin,UZB,22.005,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-USA-UZB-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-M-DC-2023-QLS-M-USA-UZB-01-800335851-800316397-RR,2023-M-DC-2023-QLS-M-USA-UZB-01,RR,2,,800335851,Tommy Paul,USA,25.712,800316397,Khumoyun Sultanov,UZB,24.268,61 76(6),2,0,13,7,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-QLS-M-USA-UZB-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-M-DC-2023-WG1-PO-BRA-CHN-01-800301846-800412047-RR,2023-M-DC-2023-WG1-PO-BRA-CHN-01,RR,2,,800301846,Thiago Monteiro,BRA,28.674,800412047,Jie Cui,CHN,25.026,63 64,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-BRA-CHN-01_2.json,135,5,5,30,60,22,30,14,30,2,4,74,60,24,52,21,35,5,18,,,45,87,81,147,0,0,0,0,0,,,,,1,3,52,87,28,52,14,35,13,18,101,87,8,30,16,30,2,4,,,24,60,66,147,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-BRA-CHN-01-800412785-800389593-RR,2023-M-DC-2023-WG1-PO-BRA-CHN-01,RR,1,,800412785,Matheus Pucinelli De Almeida,BRA,21.838,800389593,Rigele Te,CHN,25.317,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-BRA-CHN-01_1.json,74,4,2,32,50,26,32,8,18,1,2,58,50,10,20,16,24,5,8,,,26,44,60,94,0,0,0,0,0,,,,,0,3,20,44,10,20,8,24,3,8,52,44,6,32,10,18,1,2,,,16,50,34,94,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-BRA-CHN-01-800533543-800389593-RR,2023-M-DC-2023-WG1-PO-BRA-CHN-01,RR,4,(RET),800533543,Gustavo Heide,BRA,20.932,800389593,Rigele Te,CHN,25.317,30 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-M-DC-2023-WG1-PO-IND-DEN-01-800256695-800487086-RR,2023-M-DC-2023-WG1-PO-IND-DEN-01,RR,5,,800256695,Prajnesh Gunneswaran,IND,33.225,800487086,Elmer Moeller,DEN,19.567,64 76(1),2,0,13,10,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-IND-DEN-01_5.json,98,3,1,46,77,31,46,12,31,2,6,89,77,19,43,19,32,5,9,,,38,75,81,152,0,0,0,0,0,,,,,3,2,43,75,24,43,13,32,4,9,88,75,15,46,19,31,4,6,,,34,77,71,152,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-IND-DEN-01-800360218-800338909-RR,2023-M-DC-2023-WG1-PO-IND-DEN-01,RR,2,,800360218,Sumit Nagal,IND,25.465,800338909,August Holmgren,DEN,24.782,46 63 64,2,1,16,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-IND-DEN-01_2.json,145,2,1,66,88,42,66,16,22,3,5,104,88,19,66,23,38,3,12,,,42,104,100,192,0,0,0,0,0,,,,,5,3,66,104,47,66,15,38,9,12,119,104,24,66,6,22,2,5,,,30,88,92,192,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-IND-DEN-01-800418841-800275250-RR,2023-M-DC-2023-WG1-PO-IND-DEN-01,RR,1,,800418841,Holger Vitus Nodskov Rune,DEN,19.763,800275250,Yuki Bhambri,IND,30.58,62 62,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-IND-DEN-01_1.json,58,3,1,18,37,17,18,15,19,0,0,52,37,13,33,11,16,4,7,,,24,49,56,86,0,0,0,0,0,,,,,0,4,33,49,20,33,5,16,3,7,54,49,1,18,4,19,0,0,,,5,37,30,86,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-IND-DEN-01-800418841-800360218-RR,2023-M-DC-2023-WG1-PO-IND-DEN-01,RR,4,,800418841,Holger Vitus Nodskov Rune,DEN,19.763,800360218,Sumit Nagal,IND,25.465,75 63,2,0,13,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-IND-DEN-01_4.json,96,7,4,32,67,25,32,19,35,7,9,86,67,11,35,16,23,4,5,,,27,58,71,125,0,0,0,0,0,,,,,1,1,35,58,24,35,7,23,1,5,65,58,7,32,16,35,2,9,,,23,67,54,125,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PAK-LTU-01-800265980-800510783-RR,2023-M-DC-2023-WG1-PO-PAK-LTU-01,RR,1,,800265980,Ricardas Berankis,LTU,32.618,800510783,Muhammad Shoaib,PAK,20.967,60 62,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PAK-LTU-01_1.json,57,2,2,20,36,16,20,13,16,3,3,49,36,15,27,14,23,5,7,,,29,50,58,86,0,0,0,0,0,,,,,0,2,27,50,12,27,9,23,2,7,59,50,4,20,3,16,0,3,,,7,36,28,86,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PAK-LTU-01-800477547-800386384-RR,2023-M-DC-2023-WG1-PO-PAK-LTU-01,RR,4,,800477547,Vilius Gaubas,LTU,18.096,800386384,Muhammad Abid,PAK,28.666,62 62,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PAK-LTU-01_4.json,64,2,2,24,40,21,24,11,16,0,0,51,40,11,26,18,31,4,11,,,29,57,61,97,0,0,0,0,0,,,,,1,4,26,57,15,26,13,31,7,11,70,57,3,24,5,16,0,0,,,8,40,36,97,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PAK-LTU-01-800499285-800190178-RR,2023-M-DC-2023-WG1-PO-PAK-LTU-01,RR,2,,800499285,Edas Butvilas,LTU,18.529,800190178,Aqeel Khan,PAK,43.01,61 60,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PAK-LTU-01_2.json,55,3,1,16,30,14,16,11,14,0,0,41,30,17,35,16,21,6,10,,,33,56,58,86,0,0,0,0,0,,,,,0,2,35,56,18,35,5,21,4,10,61,56,2,16,3,14,0,0,,,5,30,28,86,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PER-IRL-01-800318884-800331089-RR,2023-M-DC-2023-WG1-PO-PER-IRL-01,RR,2,,800318884,Arklon Huertas del pino,PER,28.548,800331089,Osgar O'Hoisin,IRL,26.416,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PER-IRL-01_2.json,94,2,1,35,57,26,35,13,22,3,3,70,57,12,32,22,36,4,10,,,34,68,73,125,0,0,0,0,0,,,,,3,6,32,68,20,32,14,36,6,10,82,68,9,35,9,22,0,3,,,18,57,52,125,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PER-IRL-01-800318885-800491015-RR,2023-M-DC-2023-WG1-PO-PER-IRL-01,RR,4,,800318885,Conner Huertas del pino,PER,27.12,800491015,Michael Agwi,IRL,19.413,63 64,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PER-IRL-01_4.json,100,6,2,40,64,32,40,14,24,2,2,78,64,11,31,15,31,2,6,,,26,62,72,126,0,0,0,0,0,,,,,1,4,31,62,20,31,16,31,4,6,78,62,8,40,10,24,0,2,,,18,64,54,126,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-PER-IRL-01-800532774-800388830-RR,2023-M-DC-2023-WG1-PO-PER-IRL-01,RR,1,,800532774,Gonzalo Bueno,PER,18.833,800388830,Simon Carr,IRL,23.239,61 61,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-PER-IRL-01_1.json,71,0,0,30,36,20,30,4,6,0,1,40,36,21,41,14,19,6,14,,,35,60,59,96,0,0,0,0,0,,,,,1,1,41,60,20,41,5,19,8,14,65,60,10,30,2,6,1,1,,,12,36,37,96,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-ROU-THA-01-800394740-800441518-RR,2023-M-DC-2023-WG1-PO-ROU-THA-01,RR,5,,800394740,Filip Cristian Jianu,ROU,21.376,800441518,Yuttana Charoenphon,THA,22.47,60 62,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-ROU-THA-01_5.json,61,5,0,30,43,23,30,8,13,5,5,51,43,14,26,10,15,5,7,,,24,41,55,84,0,0,0,0,0,,,,,0,4,26,41,12,26,5,15,2,7,46,41,7,30,5,13,0,5,,,12,43,29,84,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-ROU-THA-01-800394740-800452299-RR,2023-M-DC-2023-WG1-PO-ROU-THA-01,RR,2,,800394740,Filip Cristian Jianu,ROU,21.376,800452299,Kasidit Samrej,THA,22.021,64 67(5) 62,2,1,18,13,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-ROU-THA-01_2.json,155,8,3,54,104,41,54,26,50,4,5,130,104,16,51,16,38,4,7,,,32,89,99,193,0,0,0,0,0,,,,,7,4,51,89,35,51,22,38,3,7,111,89,13,54,24,50,1,5,,,37,104,94,193,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-ROU-THA-01-800409534-800452299-RR,2023-M-DC-2023-WG1-PO-ROU-THA-01,RR,4,,800409534,Nicholas David Ionel,ROU,20.309,800452299,Kasidit Samrej,THA,22.021,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-ROU-THA-01_4.json,77,1,1,34,48,25,34,9,14,1,1,57,48,15,39,11,18,4,8,,,26,57,60,105,0,0,0,0,0,,,,,3,2,39,57,24,39,7,18,4,8,64,57,9,34,5,14,0,1,,,14,48,45,105,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-ROU-THA-01-800441518-800409534-RR,2023-M-DC-2023-WG1-PO-ROU-THA-01,RR,1,,800441518,Yuttana Charoenphon,THA,22.47,800409534,Nicholas David Ionel,ROU,20.309,75 36 61,2,1,16,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-ROU-THA-01_1.json,160,5,3,50,100,34,50,27,50,4,7,127,100,13,39,14,34,5,8,,,27,73,88,173,0,0,0,0,0,,,,,1,4,39,73,26,39,20,34,3,8,93,73,16,50,23,50,3,7,,,39,100,85,173,0,0,0,0,0,,,,
2023-M-DC-2023-WG1-PO-TUR-SLO-01-800330546-800484668-RR,2023-M-DC-2023-WG1-PO-TUR-SLO-01,RR,2,,800330546,Cem Ilkel,TUR,27.451,800484668,Bor Artnak,SLO,18.663,62 76(5),2,0,13,8,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2023-WG1-PO-TUR-SLO-01_2.json,112,7,2,40,75,32,40,19,35,5,6,94,75,16,47,20,32,3,12,,,36,79,87,154,0,0,0,0,0,,,,,1,1,47,79,31,47,12,32,9,12,91,79,8,40,16,35,1,6,,,24,75,67,154,0,0,0,0,0,,,,
