id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
1999-M-DC-1999-G4-AO-A-M-BRU-IRQ-01-800210174-800199227-RR,1999-M-DC-1999-G4-AO-A-M-BRU-IRQ-01,RR,2,,800210174,Mohammed-Ahmed Ibrahim,IRQ,26.965,800199227,Sharill Teo,BRU,16.5,62 60,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-A-M-BRU-IRQ-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-A-M-BRU-IRQ-01-800215068-800204776-RR,1999-M-DC-1999-G4-AO-A-M-BRU-IRQ-01,RR,1,,800215068,Auday Jihad,IRQ,35.696,800204776,Hardiyamin Baharuddin,BRU,17.637,63 61,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-A-M-BRU-IRQ-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-A-M-SIN-UAE-01-800200289-800204342-RR,1999-M-DC-1999-G4-AO-A-M-SIN-UAE-01,RR,2,,800200289,Sian Yang,SGP,19.801,800204342,Mahmoud Nader Al blooshi,UAE,18.599,62 57 60,2,1,17,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-A-M-SIN-UAE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-A-M-SIN-UAE-01-800200368-800181772-RR,1999-M-DC-1999-G4-AO-A-M-SIN-UAE-01,RR,1,,800200368,Omar Alawadhi,UAE,17.053,800181772,Tung Yi Kho,SGP,27.045,63 75,2,0,13,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-A-M-SIN-UAE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-B-M-FIJ-JOR-01-800182883-800215066-RR,1999-M-DC-1999-G4-AO-B-M-FIJ-JOR-01,RR,1,,800182883,Laith Azzouni,JOR,21.223,800215066,Mohammed Jannif,FIJ,28.137,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-B-M-FIJ-JOR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-B-M-FIJ-JOR-01-800194689-800185396-RR,1999-M-DC-1999-G4-AO-B-M-FIJ-JOR-01,RR,2,,800194689,Khaled Naffa,JOR,19.142,800185396,Sanjeev Tikaram,POC,26.846,64 36 75,2,1,16,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-B-M-FIJ-JOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-B-M-KUW-OMA-01-800184924-800190758-RR,1999-M-DC-1999-G4-AO-B-M-KUW-OMA-01,RR,1,,800184924,Mudrik Al rawahi,OMA,19.612,800190758,Adel Al shatti,KUW,26.435,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-B-M-KUW-OMA-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-B-M-KUW-OMA-01-800198476-800203351-RR,1999-M-DC-1999-G4-AO-B-M-KUW-OMA-01,RR,2,,800198476,Mohammad Ghareeb,KUW,18.537,800203351,Khalid Al Nabhani,OMA,16.424,64 60,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-B-M-KUW-OMA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-M-KUW-UAE-01-800184745-800191661-RR,1999-M-DC-1999-G4-AO-M-KUW-UAE-01,RR,1,,800184745,Hussain Al ashwak,KUW,22.47,800191661,Othman Al ulama,UAE,22.317,46 64 108,2,1,20,18,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-KUW-UAE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-M-KUW-UAE-01-800198476-800200368-RR,1999-M-DC-1999-G4-AO-M-KUW-UAE-01,RR,2,,800198476,Mohammad Ghareeb,KUW,18.54,800200368,Omar Alawadhi,UAE,17.056,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-KUW-UAE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
