id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2011-M-DC-2011-G1-AO-M-NZL-UZB-01-800223721-800216831-RR,2011-M-DC-2011-G1-AO-M-NZL-UZB-01,RR,1,,800223721,Farrukh Dustov,UZB,24.784,800216831,Artem Sitak,NZL,25.072,60 63 61,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-NZL-UZB-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-NZL-UZB-01-800227522-800232700-RR,2011-M-DC-2011-G1-AO-M-NZL-UZB-01,RR,5,,800227522,Michael Venus,NZL,23.384,800232700,Vaja Uzakov,UZB,22.75,63 60,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-NZL-UZB-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-PHI-JPN-01-800210999-800184370-RR,2011-M-DC-2011-G1-AO-M-PHI-JPN-01,RR,4,,800210999,Go Soeda,JPN,26.497,800184370,Cecil Mamiit,PHI,34.688,76(5) 62 36 63,3,1,22,17,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-PHI-JPN-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-PHI-JPN-01-800210999-800191803-RR,2011-M-DC-2011-G1-AO-M-PHI-JPN-01,RR,2,,800210999,Go Soeda,JPN,26.497,800191803,Johnny Arcilla,PHI,31.053,63 63 63,3,0,18,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-PHI-JPN-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-PHI-JPN-01-800253100-800184370-RR,2011-M-DC-2011-G1-AO-M-PHI-JPN-01,RR,1,,800253100,Tatsuma Ito,JPN,22.795,800184370,Cecil Mamiit,PHI,34.688,64 67(5) 63 67(3) 97,3,2,33,28,0,2,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-PHI-JPN-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-TPE-CHN-01-800209174-800255433-RR,2011-M-DC-2011-G1-AO-M-TPE-CHN-01,RR,4,,800209174,Yen-Hsun Lu,TPE,27.556,800255433,Mao-Xin Gong,CHN,23.529,61 62 62,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-TPE-CHN-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-TPE-CHN-01-800255433-800266223-RR,2011-M-DC-2011-G1-AO-M-TPE-CHN-01,RR,1,,800255433,Mao-Xin Gong,CHN,23.529,800266223,Tsung-Hua Yang,TPE,19.932,57 61 76(5) 46 86,3,2,30,26,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-TPE-CHN-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-TPE-CHN-01-800280490-800209174-RR,2011-M-DC-2011-G1-AO-M-TPE-CHN-01,RR,2,,800280490,Di Wu,CHN,19.473,800209174,Yen-Hsun Lu,TPE,27.556,64 36 36 75 97,3,2,28,28,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-TPE-CHN-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-AO-M-TPE-CHN-01-800280490-800266223-RR,2011-M-DC-2011-G1-AO-M-TPE-CHN-01,RR,5,,800280490,Di Wu,CHN,19.473,800266223,Tsung-Hua Yang,TPE,19.932,63 62 26 60,3,1,20,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-AO-M-TPE-CHN-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-FIN-SLO-01-800201909-800232999-RR,2011-M-DC-2011-G1-EPA-M-FIN-SLO-01,RR,1,,800201909,Jarkko Nieminen,FIN,29.615,800232999,Grega Zemlja,SLO,24.432,36 63 64 63,3,1,21,16,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-FIN-SLO-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-FIN-SLO-01-800201909-800241297-RR,2011-M-DC-2011-G1-EPA-M-FIN-SLO-01,RR,4,,800201909,Jarkko Nieminen,FIN,29.615,800241297,Blaz Kavcic,SLO,23.997,63 64 46 64,3,1,22,17,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-FIN-SLO-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-FIN-SLO-01-800232999-800290947-RR,2011-M-DC-2011-G1-EPA-M-FIN-SLO-01,RR,5,,800232999,Grega Zemlja,SLO,24.432,800290947,Micke Kontinen,FIN,18.212,26 63 63 63,3,1,20,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-FIN-SLO-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-FIN-SLO-01-800241297-800260845-RR,2011-M-DC-2011-G1-EPA-M-FIN-SLO-01,RR,2,,800241297,Blaz Kavcic,SLO,23.997,800260845,Harri Heliovaara,FIN,21.75,46 62 63 64,3,1,22,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-FIN-SLO-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-ISR-POL-01-800218455-800249046-RR,2011-M-DC-2011-G1-EPA-M-ISR-POL-01,RR,1,,800218455,Dudi Sela,ISR,25.916,800249046,Marcin Gawron,POL,22.776,61 63 64,3,0,18,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-ISR-POL-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-ISR-POL-01-800221805-800271804-RR,2011-M-DC-2011-G1-EPA-M-ISR-POL-01,RR,2,,800221805,Amir Weintraub,ISR,24.467,800271804,Jerzy Janowicz,POL,20.309,46 62 62 67(4) 63,3,2,28,20,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-ISR-POL-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-ISR-POL-01-800271804-800218455-RR,2011-M-DC-2011-G1-EPA-M-ISR-POL-01,RR,4,,800271804,Jerzy Janowicz,POL,20.309,800218455,Dudi Sela,ISR,25.916,76(5) 64,2,0,13,10,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-ISR-POL-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-POR-SVK-01-800223709-800227178-RR,2011-M-DC-2011-G1-EPA-M-POR-SVK-01,RR,1,,800223709,Fred Gil,POR,25.946,800227178,Lukas Lacko,SVK,23.336,62 62 61,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-POR-SVK-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-POR-SVK-01-800261393-800262281-RR,2011-M-DC-2011-G1-EPA-M-POR-SVK-01,RR,5,(RET),800261393,Joao Sousa,POR,21.93,800262281,Martin Klizan,SVK,21.647,62 41 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-POR-SVK-01-800713314-800227178-RR,2011-M-DC-2011-G1-EPA-M-POR-SVK-01,RR,4,,800713314,Rui Machado,POR,26.9,800227178,Lukas Lacko,SVK,23.336,64 36 64 60,3,1,21,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-POR-SVK-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-POR-SVK-01-800713314-800262281-RR,2011-M-DC-2011-G1-EPA-M-POR-SVK-01,RR,2,,800713314,Rui Machado,POR,26.9,800262281,Martin Klizan,SVK,21.647,64 64 16 26 64,3,2,21,24,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-POR-SVK-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-UKR-NED-01-800227635-800223156-RR,2011-M-DC-2011-G1-EPA-M-UKR-NED-01,RR,4,,800227635,Sergiy Stakhovsky,UKR,25.161,800223156,Jesse Huta Galung,NED,25.411,61 64 36 67(4) 64,3,2,27,22,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-UKR-NED-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-UKR-NED-01-800227635-800232165-RR,2011-M-DC-2011-G1-EPA-M-UKR-NED-01,RR,1,,800227635,Sergiy Stakhovsky,UKR,25.161,800232165,Robin Haase,NED,23.911,61 64 67(2) 46 62,3,2,28,20,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-UKR-NED-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-UKR-NED-01-800232165-800249779-RR,2011-M-DC-2011-G1-EPA-M-UKR-NED-01,RR,5,,800232165,Robin Haase,NED,23.911,800249779,Illya Marchenko,UKR,23.489,67(0) 16 76(5) 64 62,3,2,26,25,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-UKR-NED-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G1-EPA-M-UKR-NED-01-800239891-800249779-RR,2011-M-DC-2011-G1-EPA-M-UKR-NED-01,RR,2,,800239891,Thiemo de Bakker,NED,22.459,800249779,Illya Marchenko,UKR,23.489,76(3) 76(6) 64,3,0,20,16,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G1-EPA-M-UKR-NED-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-DOM-ESA-01-800188690-800266656-RR,2011-M-DC-2011-G2-AM-M-DOM-ESA-01,RR,1,,800188690,Jhonson Garcia,DOM,30.424,800266656,Marcelo Arevalo,ESA,20.381,63 63 61,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-DOM-ESA-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-DOM-ESA-01-800188690-800313815-RR,2011-M-DC-2011-G2-AM-M-DOM-ESA-01,RR,5,,800188690,Jhonson Garcia,DOM,30.424,800313815,Alberto Emmanuel Alvarado Larin,ESA,16.258,60 61,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-DOM-ESA-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-DOM-ESA-01-800202586-800220535-RR,2011-M-DC-2011-G2-AM-M-DOM-ESA-01,RR,2,,800202586,Victor Estrella Burgos,DOM,30.588,800220535,Rafael Arevalo,ESA,24.666,26 76(3) 64 61,3,1,21,17,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-DOM-ESA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-DOM-ESA-01-800281187-800214981-RR,2011-M-DC-2011-G2-AM-M-DOM-ESA-01,RR,4,,800281187,Luis Delgado,DOM,20.045,800214981,Andres Weisskopf,ESA,26.381,64 62,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-DOM-ESA-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-HAI-VEN-01-800242124-800280193-RR,2011-M-DC-2011-G2-AM-M-HAI-VEN-01,RR,2,,800242124,Piero Luisi,VEN,23.975,800280193,Jean Marc Bazanne,HAI,21.599,62 62 61,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-HAI-VEN-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-HAI-VEN-01-800242125-800280193-RR,2011-M-DC-2011-G2-AM-M-HAI-VEN-01,RR,5,,800242125,Roman Recarte,VEN,23.741,800280193,Jean Marc Bazanne,HAI,21.599,63 61 62,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-HAI-VEN-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-HAI-VEN-01-800245826-800242124-RR,2011-M-DC-2011-G2-AM-M-HAI-VEN-01,RR,4,,800245826,Olivier Sajous,USA,24.083,800242124,Piero Luisi,VEN,23.975,67(3) 64 64 06 64,3,2,24,25,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-HAI-VEN-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-HAI-VEN-01-800245826-800242212-RR,2011-M-DC-2011-G2-AM-M-HAI-VEN-01,RR,1,,800245826,Olivier Sajous,USA,24.083,800242212,Luis David Martinez,VEN,21.811,76(2) 63 36 64,3,1,22,19,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-HAI-VEN-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PER-AHO-01-800198533-800239540-RR,2011-M-DC-2011-G2-AM-M-PER-AHO-01,RR,1,,800198533,Ivan Miranda,PER,30.989,800239540,David Josepa,AHO,24.825,60 60 61,3,0,18,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PER-AHO-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PER-AHO-01-800264934-800239540-RR,2011-M-DC-2011-G2-AM-M-PER-AHO-01,RR,4,,800264934,Sergio Galdos,PER,21.172,800239540,David Josepa,AHO,24.825,62 62,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PER-AHO-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PER-AHO-01-800264935-800245958-RR,2011-M-DC-2011-G2-AM-M-PER-AHO-01,RR,2,,800264935,Mauricio Echazu,PER,22.12,800245958,Alexander Blom,AHO,23.548,62 63 75,3,0,19,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PER-AHO-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PER-AHO-01-800291452-800249882-RR,2011-M-DC-2011-G2-AM-M-PER-AHO-01,RR,5,,800291452,Duilio Beretta,PER,19.026,800249882,Nick Van Rosberg,AHO,23.327,60 60,2,0,12,0,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PER-AHO-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PUR-PAR-01-800264323-800232112-RR,2011-M-DC-2011-G2-AM-M-PUR-PAR-01,RR,1,,800264323,Daniel-Alejandro Lopez Cassaccia,PAR,21.669,800232112,Ricardo Gonzalez-Diaz,PUR,25.768,62 62 64,3,0,18,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PUR-PAR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-M-DC-2011-G2-AM-M-PUR-PAR-01-800264323-800272596-RR,2011-M-DC-2011-G2-AM-M-PUR-PAR-01,RR,4,,800264323,Daniel-Alejandro Lopez Cassaccia,PAR,21.669,800272596,Alex Llompart,PUR,20.814,63 60 64,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2011-G2-AM-M-PUR-PAR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
