id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2007-M-DC-2007-G1-AO-M-JPN-CHN-01-800210999-800219241-RR,2007-M-DC-2007-G1-AO-M-JPN-CHN-01,RR,4,,800210999,Go Soeda,JPN,22.427,800219241,Xin-Yuan Yu,CHN,21.989,63 64,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-JPN-CHN-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-JPN-CHN-01-800253101-800219241-RR,2007-M-DC-2007-G1-AO-M-JPN-CHN-01,RR,1,,800253101,Yuichi Sugita,JPN,18.392,800219241,Xin-Yuan Yu,CHN,21.989,76(5) 06 67(2) 63 64,3,2,25,26,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-JPN-CHN-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-KAZ-KOR-01-800186797-800221060-RR,2007-M-DC-2007-G1-AO-M-KAZ-KOR-01,RR,2,,800186797,Hyung-Taik Lee,KOR,31.099,800221060,Syrym Abdukhalikov,KAZ,19.505,62 62 62,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-KAZ-KOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-KAZ-KOR-01-800225371-800221060-RR,2007-M-DC-2007-G1-AO-M-KAZ-KOR-01,RR,5,,800225371,Jae-Sung An,KOR,21.698,800221060,Syrym Abdukhalikov,KAZ,19.505,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-KAZ-KOR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-KAZ-KOR-01-800226337-800191777-RR,2007-M-DC-2007-G1-AO-M-KAZ-KOR-01,RR,1,,800226337,Woong-Sun Jun,KOR,20.653,800191777,Alexey Kedryuk,KAZ,26.502,64 61 64,3,0,18,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-KAZ-KOR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-KAZ-KOR-01-800228926-800222582-RR,2007-M-DC-2007-G1-AO-M-KAZ-KOR-01,RR,4,,800228926,Sun-Yong Kim Jr.,KOR,19.704,800222582,Dmitriy Makeyev,KAZ,22.155,63 61,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-KAZ-KOR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-THA-TPE-01-800191135-800221830-RR,2007-M-DC-2007-G1-AO-M-THA-TPE-01,RR,4,,800191135,Danai Udomchoke,THA,25.494,800221830,Tai-Wei Liu,TPE,21.274,60 61 63,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-THA-TPE-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-THA-TPE-01-800191135-800244222-RR,2007-M-DC-2007-G1-AO-M-THA-TPE-01,RR,1,,800191135,Danai Udomchoke,THA,25.494,800244222,Hsin-Han Lee,TPE,18.723,61 61 62,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-THA-TPE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-THA-TPE-01-800200502-800244222-RR,2007-M-DC-2007-G1-AO-M-THA-TPE-01,RR,5,,800200502,Sonchat Ratiwatana,THA,25.045,800244222,Hsin-Han Lee,TPE,18.723,76(7) 64 63,3,0,19,13,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-THA-TPE-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-THA-TPE-01-800221058-800221056-RR,2007-M-DC-2007-G1-AO-M-THA-TPE-01,RR,2,,800221058,Ti Chen,TPE,23.349,800221056,Weerapat Doakmaiklee,THA,19.655,76(1) 67(10) 61 63,3,1,25,17,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-THA-TPE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-UZB-IND-01-800205962-800227082-RR,2007-M-DC-2007-G1-AO-M-UZB-IND-01,RR,5,,800205962,Murad Inoyatov,UZB,22.239,800227082,Vivek Shokeen,IND,19.524,63 46 76(3),2,1,17,15,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-UZB-IND-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-UZB-IND-01-800221153-800225374-RR,2007-M-DC-2007-G1-AO-M-UZB-IND-01,RR,4,,800221153,Denis Istomin,UZB,20.422,800225374,Karan Rastogi,HKG,20.336,76(2) 75 61,3,0,20,12,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-UZB-IND-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-UZB-IND-01-800221153-800227082-RR,2007-M-DC-2007-G1-AO-M-UZB-IND-01,RR,1,,800221153,Denis Istomin,UZB,20.422,800227082,Vivek Shokeen,IND,19.524,61 63 63,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-UZB-IND-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-AO-M-UZB-IND-01-800223721-800225374-RR,2007-M-DC-2007-G1-AO-M-UZB-IND-01,RR,2,,800223721,Farrukh Dustov,UZB,20.715,800225374,Karan Rastogi,HKG,20.336,63 63 64,3,0,18,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-AO-M-UZB-IND-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-GEO-POR-01-800201059-800713314-RR,2007-M-DC-2007-G1-EPA-M-GEO-POR-01,RR,1,,800201059,Irakli Labadze,GEO,25.666,800713314,Rui Machado,POR,22.83,75 63 76(3),3,0,20,14,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-GEO-POR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-GEO-POR-01-800224728-800223709-RR,2007-M-DC-2007-G1-EPA-M-GEO-POR-01,RR,2,,800224728,Lado Chikhladze,GEO,21.65,800223709,Fred Gil,POR,21.876,63 76(2) 67(3) 64,3,1,25,20,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-GEO-POR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-GEO-POR-01-800251492-800273607-RR,2007-M-DC-2007-G1-EPA-M-GEO-POR-01,RR,4,,800251492,Pedro Sousa,POR,18.701,800273607,George Chantouria,GEO,18.045,62 64,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-GEO-POR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-GEO-POR-01-800261391-800249769-RR,2007-M-DC-2007-G1-EPA-M-GEO-POR-01,RR,5,,800261391,Gastao Elias,POR,16.209,800249769,George Khrikadze,GEO,18.18,63 76(5),2,0,13,9,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-GEO-POR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-ISR-LUX-01-800185430-800206891-RR,2007-M-DC-2007-G1-EPA-M-ISR-LUX-01,RR,1,,800185430,Noam Okun,ISR,28.814,800206891,Gilles Kremer,LUX,25.567,60 60 61,3,0,18,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-ISR-LUX-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-ISR-LUX-01-800195030-800212659-RR,2007-M-DC-2007-G1-EPA-M-ISR-LUX-01,RR,4,,800195030,Andy Ram,ISR,26.83,800212659,Laurent Bram,LUX,22.857,62 57 64,2,1,17,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-ISR-LUX-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-ISR-LUX-01-800218455-800206891-RR,2007-M-DC-2007-G1-EPA-M-ISR-LUX-01,RR,5,,800218455,Dudi Sela,ISR,21.846,800206891,Gilles Kremer,LUX,25.567,64 75,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-ISR-LUX-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G1-EPA-M-ISR-LUX-01-800218455-800212727-RR,2007-M-DC-2007-G1-EPA-M-ISR-LUX-01,RR,2,,800218455,Dudi Sela,ISR,21.846,800212727,Gilles Muller,LUX,23.75,46 64 62 76(1),3,1,23,18,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G1-EPA-M-ISR-LUX-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-CUB-PAR-01-800183948-800227634-RR,2007-M-DC-2007-G2-AM-M-CUB-PAR-01,RR,2,,800183948,Ramon Delgado,PAR,30.236,800227634,Favel-Antonio Freyre-perdomo,CUB,20.954,61 60 61,3,0,18,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-CUB-PAR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-CUB-PAR-01-800225694-800220274-RR,2007-M-DC-2007-G2-AM-M-CUB-PAR-01,RR,1,,800225694,Gustavo Ramirez,PAR,21.094,800220274,Edgar Hernandez-Perez,CUB,21.612,63 75 16 60,3,1,20,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-CUB-PAR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-CUB-PAR-01-800225694-800227634-RR,2007-M-DC-2007-G2-AM-M-CUB-PAR-01,RR,5,,800225694,Gustavo Ramirez,PAR,21.094,800227634,Favel-Antonio Freyre-perdomo,CUB,20.954,75 64,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-CUB-PAR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-CUB-PAR-01-800244266-800220274-RR,2007-M-DC-2007-G2-AM-M-CUB-PAR-01,RR,4,,800244266,Juan-Carlos Ramirez,PAR,18.206,800220274,Edgar Hernandez-Perez,CUB,21.612,75 76(5),2,0,14,11,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-CUB-PAR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ECU-AHO-01-800208418-800239550-RR,2007-M-DC-2007-G2-AM-M-ECU-AHO-01,RR,1,,800208418,Carlos Avellan,ECU,24.69,800239550,Rasid Winklaar,AHO,19.034,62 62 60,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ECU-AHO-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ECU-AHO-01-800245974-800239550-RR,2007-M-DC-2007-G2-AM-M-ECU-AHO-01,RR,5,,800245974,Julio-Cesar Campozano,ECU,21.024,800239550,Rasid Winklaar,AHO,19.034,64 75,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ECU-AHO-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ECU-AHO-01-800245974-800245958-RR,2007-M-DC-2007-G2-AM-M-ECU-AHO-01,RR,2,,800245974,Julio-Cesar Campozano,ECU,21.024,800245958,Alexander Blom,AHO,19.478,64 61 62,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ECU-AHO-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ECU-AHO-01-800264565-800249882-RR,2007-M-DC-2007-G2-AM-M-ECU-AHO-01,RR,4,,800264565,Jean-Michel Durango,ECU,19.048,800249882,Nick Van Rosberg,AHO,19.258,63 60,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ECU-AHO-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ESA-DOM-01-800202586-800220535-RR,2007-M-DC-2007-G2-AM-M-ESA-DOM-01,RR,4,(RET),800202586,Victor Estrella Burgos,DOM,26.518,800220535,Rafael Arevalo,ESA,20.596,75 41 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ESA-DOM-01-800202586-800266656-RR,2007-M-DC-2007-G2-AM-M-ESA-DOM-01,RR,2,,800202586,Victor Estrella Burgos,DOM,26.518,800266656,Marcelo Arevalo,ESA,16.311,64 63 61,3,0,18,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ESA-DOM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ESA-DOM-01-800220535-800230706-RR,2007-M-DC-2007-G2-AM-M-ESA-DOM-01,RR,1,,800220535,Rafael Arevalo,ESA,20.596,800230706,Henry Estrella,DOM,21.048,76(4) 61 76(4),3,0,20,13,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ESA-DOM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-ESA-DOM-01-800269755-800266482-RR,2007-M-DC-2007-G2-AM-M-ESA-DOM-01,RR,5,,800269755,Jose Hernandez-Fernandez,DOM,16.905,800266482,Benito Jose Suriano,ESA,16.911,61 63,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-ESA-DOM-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-URU-JAM-01-800217349-800224114-RR,2007-M-DC-2007-G2-AM-M-URU-JAM-01,RR,4,,800217349,Martin Vilarrubi,URU,22.435,800224114,Damion Johnson,JAM,21.766,61 64,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-URU-JAM-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-URU-JAM-01-800217401-800224114-RR,2007-M-DC-2007-G2-AM-M-URU-JAM-01,RR,1,,800217401,Marcel Felder,URU,22.583,800224114,Damion Johnson,JAM,21.766,60 60 61,3,0,18,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-URU-JAM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-URU-JAM-01-800223764-800255244-RR,2007-M-DC-2007-G2-AM-M-URU-JAM-01,RR,2,,800223764,Pablo Cuevas,URU,21.104,800255244,Eldad Campbell,JAM,18.338,61 61 62,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-URU-JAM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-DC-2007-G2-AM-M-URU-JAM-01-800243785-800255244-RR,2007-M-DC-2007-G2-AM-M-URU-JAM-01,RR,5,,800243785,Federico Sansonetti,URU,20.258,800255244,Eldad Campbell,JAM,18.338,60 60,2,0,12,0,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2007-G2-AM-M-URU-JAM-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
