id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2006-M-DC-2006-G1-AO-M-CHN-JPN-01-800210999-800199124-RR,2006-M-DC-2006-G1-AO-M-CHN-JPN-01,RR,4,,800210999,Go Soeda,JPN,21.43,800199124,Yu Jr. Wang,CHN,24.524,61 61,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-CHN-JPN-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-CHN-JPN-01-800210999-800209495-RR,2006-M-DC-2006-G1-AO-M-CHN-JPN-01,RR,2,,800210999,Go Soeda,JPN,21.43,800209495,Peng Sun,CHN,22.309,63 63 76(5),3,0,19,12,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-CHN-JPN-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-IND-KOR-01-800185597-800204833-RR,2006-M-DC-2006-G1-AO-M-IND-KOR-01,RR,1,,800185597,Hee-Seok Chung,KOR,29.032,800204833,Rohan Bopanna,IND,25.932,36 62 63 64,3,1,21,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-IND-KOR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-IND-KOR-01-800186797-800204833-RR,2006-M-DC-2006-G1-AO-M-IND-KOR-01,RR,4,,800186797,Hyung-Taik Lee,KOR,30.102,800204833,Rohan Bopanna,IND,25.932,63 61 62,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-IND-KOR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-IND-KOR-01-800186797-800215563-RR,2006-M-DC-2006-G1-AO-M-IND-KOR-01,RR,2,,800186797,Hyung-Taik Lee,KOR,30.102,800215563,Prakash Amritraj,IND,22.354,62 62 60,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-IND-KOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-IND-KOR-01-800226337-800215563-RR,2006-M-DC-2006-G1-AO-M-IND-KOR-01,RR,5,,800226337,Woong-Sun Jun,KOR,19.655,800215563,Prakash Amritraj,IND,22.354,63 36 75,2,1,16,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-IND-KOR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-PAK-TPE-01-800198414-800221058-RR,2006-M-DC-2006-G1-AO-M-PAK-TPE-01,RR,1,,800198414,Aisam Qureshi,PAK,25.897,800221058,Ti Chen,TPE,22.352,62 63 64,3,0,18,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-PAK-TPE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-PAK-TPE-01-800214090-800190178-RR,2006-M-DC-2006-G1-AO-M-PAK-TPE-01,RR,2,,800214090,Jimmy Wang,TPE,21.005,800190178,Aqeel Khan,PAK,26.029,62 64 64,3,0,18,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-PAK-TPE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-PAK-TPE-01-800214090-800198414-RR,2006-M-DC-2006-G1-AO-M-PAK-TPE-01,RR,4,,800214090,Jimmy Wang,TPE,21.005,800198414,Aisam Qureshi,PAK,25.897,61 63 63,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-PAK-TPE-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-PAK-TPE-01-800221058-800190178-RR,2006-M-DC-2006-G1-AO-M-PAK-TPE-01,RR,5,,800221058,Ti Chen,TPE,22.352,800190178,Aqeel Khan,PAK,26.029,46 61 64 63,3,1,22,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-PAK-TPE-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-UZB-THA-01-800185496-800223721-RR,2006-M-DC-2006-G1-AO-M-UZB-THA-01,RR,1,,800185496,Paradorn Srichaphan,THA,26.655,800223721,Farrukh Dustov,UZB,19.717,63 64 63,3,0,18,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-UZB-THA-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-UZB-THA-01-800191135-800221153-RR,2006-M-DC-2006-G1-AO-M-UZB-THA-01,RR,2,,800191135,Danai Udomchoke,THA,24.497,800221153,Denis Istomin,UZB,19.424,64 36 61 64,3,1,21,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-UZB-THA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-UZB-THA-01-800215795-800204421-RR,2006-M-DC-2006-G1-AO-M-UZB-THA-01,RR,5,,800215795,Sarvar Ikramov,UZB,21.083,800204421,Sanchai Ratiwatana,THA,24.048,46 61 64,2,1,16,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-UZB-THA-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-AO-M-UZB-THA-01-800221153-800200502-RR,2006-M-DC-2006-G1-AO-M-UZB-THA-01,RR,4,,800221153,Denis Istomin,UZB,19.424,800200502,Sonchat Ratiwatana,THA,24.048,76(4) 26 61,2,1,15,13,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-AO-M-UZB-THA-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-ISR-SCG-01-800218617-800185430-RR,2006-M-DC-2006-G1-EPA-M-ISR-SCG-01,RR,5,,800218617,Janko Tipsarevic,SRB,21.634,800185430,Noam Okun,ISR,27.817,76(10) 64,2,0,13,10,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-ISR-SCG-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-ISR-SCG-01-800218617-800218455-RR,2006-M-DC-2006-G1-EPA-M-ISR-SCG-01,RR,1,,800218617,Janko Tipsarevic,SRB,21.634,800218455,Dudi Sela,ISR,20.849,76(3) 26 60 64,3,1,21,16,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-ISR-SCG-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-ISR-SCG-01-800225217-800185430-RR,2006-M-DC-2006-G1-EPA-M-ISR-SCG-01,RR,2,,800225217,Novak Djokovic,SRB,18.717,800185430,Noam Okun,ISR,27.817,76(2) 76(6) 62,3,0,20,14,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-ISR-SCG-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-ISR-SCG-01-800225217-800218455-RR,2006-M-DC-2006-G1-EPA-M-ISR-SCG-01,RR,4,,800225217,Novak Djokovic,SRB,18.717,800218455,Dudi Sela,ISR,20.849,61 62 76(3),3,0,19,9,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-ISR-SCG-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-POR-LUX-01-800206891-800209605-RR,2006-M-DC-2006-G1-EPA-M-POR-LUX-01,RR,5,,800206891,Gilles Kremer,LUX,24.569,800209605,Goncalo Nicau,POR,23.602,67(8) 64 64,2,1,18,15,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-POR-LUX-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-POR-LUX-01-800212727-800223709-RR,2006-M-DC-2006-G1-EPA-M-POR-LUX-01,RR,2,,800212727,Gilles Muller,LUX,22.752,800223709,Fred Gil,POR,20.879,62 61 64,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-POR-LUX-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-POR-LUX-01-800212727-800713314-RR,2006-M-DC-2006-G1-EPA-M-POR-LUX-01,RR,4,,800212727,Gilles Muller,LUX,22.752,800713314,Rui Machado,POR,21.833,76(3) 76(2) 61,3,0,20,13,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-POR-LUX-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G1-EPA-M-POR-LUX-01-800713314-800212659-RR,2006-M-DC-2006-G1-EPA-M-POR-LUX-01,RR,1,,800713314,Rui Machado,POR,21.833,800212659,Laurent Bram,LUX,21.86,75 64 62,3,0,19,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G1-EPA-M-POR-LUX-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-GUA-AHO-01-800193817-800239550-RR,2006-M-DC-2006-G2-AM-M-GUA-AHO-01,RR,2,,800193817,Cristian Paiz,GUA,24.451,800239550,Rasid Winklaar,AHO,18.037,36 64 76(5) 57 64,3,2,27,27,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-GUA-AHO-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-GUA-AHO-01-800195277-800193817-RR,2006-M-DC-2006-G2-AM-M-GUA-AHO-01,RR,4,,800195277,Jean-Julien Rojer,NED,24.459,800193817,Cristian Paiz,GUA,24.451,61 62 63,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-GUA-AHO-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-GUA-AHO-01-800195277-800224224-RR,2006-M-DC-2006-G2-AM-M-GUA-AHO-01,RR,1,,800195277,Jean-Julien Rojer,NED,24.459,800224224,Israel Morales,GUA,19.854,63 62 61,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-GUA-AHO-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-GUA-AHO-01-800224224-800245958-RR,2006-M-DC-2006-G2-AM-M-GUA-AHO-01,RR,5,(RET),800224224,Israel Morales,GUA,19.854,800245958,Alexander Blom,AHO,18.481,16 61 66 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-JAM-DOM-01-800188690-800192056-RR,2006-M-DC-2006-G2-AM-M-JAM-DOM-01,RR,1,,800188690,Jhonson Garcia,DOM,25.357,800192056,Scott Willinsky,JAM,31.147,61 63 60,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-JAM-DOM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-JAM-DOM-01-800202586-800210676-RR,2006-M-DC-2006-G2-AM-M-JAM-DOM-01,RR,2,,800202586,Victor Estrella Burgos,DOM,25.521,800210676,Ryan Russell,JAM,22.594,63 62 60,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-JAM-DOM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-JAM-DOM-01-800212270-800192056-RR,2006-M-DC-2006-G2-AM-M-JAM-DOM-01,RR,5,,800212270,Jesus Francisco Felix,DOM,25.836,800192056,Scott Willinsky,JAM,31.147,62 67(3) 63,2,1,18,12,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-JAM-DOM-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-JAM-DOM-01-800230706-800187139-RR,2006-M-DC-2006-G2-AM-M-JAM-DOM-01,RR,4,,800230706,Henry Estrella,DOM,20.051,800187139,Elvis Henry,JAM,29.927,36 64 62,2,1,15,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-JAM-DOM-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-PAR-BOL-01-800183948-800261756-RR,2006-M-DC-2006-G2-AM-M-PAR-BOL-01,RR,2,,800183948,Ramon Delgado,PAR,29.239,800261756,Jose-Roberto Velasco,BOL,16.924,60 62 64,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-PAR-BOL-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-PAR-BOL-01-800190066-800225368-RR,2006-M-DC-2006-G2-AM-M-PAR-BOL-01,RR,1,,800190066,Emilio Baez-britez,PAR,27.701,800225368,Mauricio Estivariz,BOL,19.419,63 63 61,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-PAR-BOL-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-PAR-BOL-01-800195058-800242534-RR,2006-M-DC-2006-G2-AM-M-PAR-BOL-01,RR,4,,800195058,Juan Lorenzo Gonzalez,PAR,31.532,800242534,Carlos Alvarez,BOL,19.123,16 76(6) 62,2,1,14,14,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-PAR-BOL-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-PAR-BOL-01-800261756-800244266-RR,2006-M-DC-2006-G2-AM-M-PAR-BOL-01,RR,5,,800261756,Jose-Roberto Velasco,BOL,16.924,800244266,Juan-Carlos Ramirez,PAR,17.209,62 46 61,2,1,16,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-PAR-BOL-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-URU-COL-01-800211932-800217401-RR,2006-M-DC-2006-G2-AM-M-URU-COL-01,RR,1,,800211932,Alejandro Falla,COL,22.239,800217401,Marcel Felder,URU,21.586,62 61 62,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-URU-COL-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-URU-COL-01-800216559-800243785-RR,2006-M-DC-2006-G2-AM-M-URU-COL-01,RR,5,,800216559,Carlos Salamanca,COL,22.556,800243785,Federico Sansonetti,URU,19.26,63 61,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-URU-COL-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-URU-COL-01-800217349-800207642-RR,2006-M-DC-2006-G2-AM-M-URU-COL-01,RR,4,,800217349,Martin Vilarrubi,URU,21.438,800207642,Pablo Gonzalez,COL,23.604,76(6) 62,2,0,13,8,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-URU-COL-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AM-M-URU-COL-01-800238659-800223764-RR,2006-M-DC-2006-G2-AM-M-URU-COL-01,RR,2,,800238659,Santiago Giraldo,COL,18.204,800223764,Pablo Cuevas,URU,20.107,64 76(4) 76(3),3,0,20,16,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AM-M-URU-COL-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-M-DC-2006-G2-AO-M-KUW-KAZ-01-800191777-800224022-RR,2006-M-DC-2006-G2-AO-M-KUW-KAZ-01,RR,2,,800191777,Alexey Kedryuk,KAZ,25.505,800224022,Abdullah Maqdes,KUW,18.86,64 61 75,3,0,19,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2006-G2-AO-M-KUW-KAZ-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
