id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2025-M-DC-2025-G3-EUR-M-LAT-MDA-01-800398602-800401347-RR,2025-M-DC-2025-G3-EUR-M-LAT-MDA-01,RR,2,,800398602,Ilya Snitari,MDA,23.231,800401347,Robert Strombachs,GER,25.744,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-LAT-MDA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-LAT-MDA-01-800400241-800222325-RR,2025-M-DC-2025-G3-EUR-M-LAT-MDA-01,RR,1,(RET),800400241,Karlis Ozolins,LAT,22.994,800222325,Andrei Gorban,MDA,41.9,51 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MKD-ARM-01-800283086-800564852-RR,2025-M-DC-2025-G3-EUR-M-MKD-ARM-01,RR,1,,800283086,Stefan Micov,MKD,32.836,800564852,Mikayel Avanesyan,ARM,17.37,67(4) 63 64,2,1,18,14,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MKD-ARM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MKD-ARM-01-800461717-800329519-RR,2025-M-DC-2025-G3-EUR-M-MKD-ARM-01,RR,2,,800461717,Kalin Ivanovski,MKD,21.088,800329519,Mikayel Avetisyan,ARM,29.36,62 60,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MKD-ARM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MLT-MNE-01-800427123-800432944-RR,2025-M-DC-2025-G3-EUR-M-MLT-MNE-01,RR,1,,800427123,Aleksa Krivokapic,MNE,22.077,800432944,Liam Delicata,MLT,24.142,76(2) 63,2,0,13,9,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MLT-MNE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MLT-MNE-01-800457469-800480358-RR,2025-M-DC-2025-G3-EUR-M-MLT-MNE-01,RR,2,,800457469,Petar Jovanovic,MNE,21.889,800480358,Alex Degabriele,MLT,20.696,75 62,2,0,13,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MLT-MNE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-A-COD-MRI-01-800381315-800714209-RR,2025-M-DC-2025-G4-AFR-M-A-COD-MRI-01,RR,2,,800381315,William Bushamuka,USA,29.387,800714209,Rushil Seewoosurrun,MRI,17.067,63 60,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-A-COD-MRI-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-A-COD-MRI-01-800714838-800794064-RR,2025-M-DC-2025-G4-AFR-M-A-COD-MRI-01,RR,1,,800714838,christian Saidi,COD,31.811,800794064,Daniel Bazu,MRI,26.602,67(2) 75 62,2,1,19,14,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-A-COD-MRI-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-A-GHA-ANG-01-800366053-800729765-RR,2025-M-DC-2025-G4-AFR-M-A-GHA-ANG-01,RR,2,,800366053,Isaac Nortey,GHA,25.93,800729765,Emerson Pedro,ANG,17.771,62 61,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-A-GHA-ANG-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-A-GHA-ANG-01-800578601-800702125-RR,2025-M-DC-2025-G4-AFR-M-A-GHA-ANG-01,RR,1,,800578601,Samuel Agbesi Osei Antwi,GHA,22.758,800702125,Joelson Armando Paulino,ANG,19.873,62 60,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-A-GHA-ANG-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-B-BDI-GAB-01-800361132-800643481-RR,2025-M-DC-2025-G4-AFR-M-B-BDI-GAB-01,RR,2,,800361132,Guy Orly Iradukunda,BDI,29.228,800643481,Christopher Koumba,GAB,17.196,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-B-BDI-GAB-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-B-BDI-GAB-01-800674742-800442298-RR,2025-M-DC-2025-G4-AFR-M-B-BDI-GAB-01,RR,1,,800674742,Allan Gatoto,BDI,18.26,800442298,Rene Antchandie,FRA,23.317,60 61,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-B-BDI-GAB-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-B-CIV-KEN-01-800515383-800360631-RR,2025-M-DC-2025-G4-AFR-M-B-CIV-KEN-01,RR,2,,800515383,Eliakim Coulibaly,CIV,23.104,800360631,Ismael Changawa Ruwa Mzai,KEN,28.965,61 60,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-B-CIV-KEN-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-M-B-CIV-KEN-01-800724275-800525909-RR,2025-M-DC-2025-G4-AFR-M-B-CIV-KEN-01,RR,1,,800724275,Abdoul Aziz Bationo,CIV,24.494,800525909,Kael Shalin Shah,KEN,20.801,62 61,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-M-B-CIV-KEN-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-PO-BOL-PUR-01-800597829-800595836-RR,2025-M-DC-2025-G3-AM-PO-BOL-PUR-01,RR,1,,800597829,Juan Carlos Prado angelo,BOL,20.271,800595836,Luca- Julian Hotze,USA,22.059,60 62,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-PO-BOL-PUR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-PPO-BER-JAM-01-800476060-800511020-RR,2025-M-DC-2025-G3-AM-PPO-BER-JAM-01,RR,2,,800476060,Blaise Bicknell,USA,23.551,800511020,Richard Mallory,BER,23.153,75 64,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-PPO-BER-JAM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-PPO-BER-JAM-01-800492477-800529771-RR,2025-M-DC-2025-G3-AM-PPO-BER-JAM-01,RR,1,,800492477,Daniel Phillips,BER,20.327,800529771,John Chin,JAM,21.747,63 75,2,0,13,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-PPO-BER-JAM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-REL-CRC-HON-01-800396351-800582270-RR,2025-M-DC-2025-G3-AM-REL-CRC-HON-01,RR,2,,800396351,Sebastian Quiros,CRC,26.231,800582270,Guillermo Alfonso Bennaton,HON,19.836,61 63,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-REL-CRC-HON-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-REL-CRC-HON-01-800556566-800286942-RR,2025-M-DC-2025-G3-AM-REL-CRC-HON-01,RR,1,,800556566,Christian Felipe Winstead,CRC,22.282,800286942,Alejandro Obando,HON,33.188,60 64,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-REL-CRC-HON-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-REL-VEN-ARU-01-800556990-800429411-RR,2025-M-DC-2025-G3-AM-REL-VEN-ARU-01,RR,2,,800556990,Ignacio Parisca,VEN,19.817,800429411,Patrick Sydow,ARU,25.389,46 62 62,2,1,16,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-REL-VEN-ARU-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AM-REL-VEN-ARU-01-800563179-800429413-RR,2025-M-DC-2025-G3-AM-REL-VEN-ARU-01,RR,1,,800563179,Oscar Andres Martinez de freitas,VEN,19.438,800429413,Kyle Frankel,ARU,26.032,63 63,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AM-REL-VEN-ARU-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-LAT-MKD-01-800461717-800600228-RR,2025-M-DC-2025-G3-EUR-M-LAT-MKD-01,RR,2,,800461717,Kalin Ivanovski,MKD,21.091,800600228,Arturs Zagars,LAT,17.905,63 64,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-LAT-MKD-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-LAT-MKD-01-800589275-800626198-RR,2025-M-DC-2025-G3-EUR-M-LAT-MKD-01,RR,1,,800589275,Rihards Neimanis,LAT,17.301,800626198,Kristijan Janev,MKD,17.327,63 63,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-LAT-MKD-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MDA-MNE-01-800457469-800398602-RR,2025-M-DC-2025-G3-EUR-M-MDA-MNE-01,RR,2,(RET),800457469,Petar Jovanovic,MNE,21.892,800398602,Ilya Snitari,MDA,23.233,21 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MDA-MNE-01-800510840-800222325-RR,2025-M-DC-2025-G3-EUR-M-MDA-MNE-01,RR,1,,800510840,Simon Knezevic,MNE,19.744,800222325,Andrei Gorban,MDA,41.903,61 63,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MDA-MNE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MLT-ARM-01-800432944-800564852-RR,2025-M-DC-2025-G3-EUR-M-MLT-ARM-01,RR,1,,800432944,Liam Delicata,MLT,24.145,800564852,Mikayel Avanesyan,ARM,17.373,60 62,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MLT-ARM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-EUR-M-MLT-ARM-01-800480358-800329519-RR,2025-M-DC-2025-G3-EUR-M-MLT-ARM-01,RR,2,,800480358,Alex Degabriele,MLT,20.698,800329519,Mikayel Avetisyan,ARM,29.362,64 62,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-EUR-M-MLT-ARM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-PPO-CIV-COD-01-800515383-800381315-RR,2025-M-DC-2025-G4-AFR-PPO-CIV-COD-01,RR,2,,800515383,Eliakim Coulibaly,CIV,23.107,800381315,William Bushamuka,USA,29.389,64 64,2,0,12,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-PPO-CIV-COD-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-PPO-CIV-COD-01-800724275-800714838-RR,2025-M-DC-2025-G4-AFR-PPO-CIV-COD-01,RR,1,,800724275,Abdoul Aziz Bationo,CIV,24.497,800714838,christian Saidi,COD,31.814,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-PPO-CIV-COD-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-PPO-GHA-BDI-01-800361132-800366053-RR,2025-M-DC-2025-G4-AFR-PPO-GHA-BDI-01,RR,2,,800361132,Guy Orly Iradukunda,BDI,29.231,800366053,Isaac Nortey,GHA,25.932,61 64,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-PPO-GHA-BDI-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-PPO-GHA-BDI-01-800578601-800674742-RR,2025-M-DC-2025-G4-AFR-PPO-GHA-BDI-01,RR,1,,800578601,Samuel Agbesi Osei Antwi,GHA,22.76,800674742,Allan Gatoto,BDI,18.263,26 63 62,2,1,14,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-PPO-GHA-BDI-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-REL-ANG-GAB-01-800409767-800345871-RR,2025-M-DC-2025-G4-AFR-REL-ANG-GAB-01,RR,1,,800409767,Fernando Andre,ANG,26.112,800345871,Herve Antchandie,FRA,29.559,61 61,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-REL-ANG-GAB-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-REL-ANG-GAB-01-800728172-800643481-RR,2025-M-DC-2025-G4-AFR-REL-ANG-GAB-01,RR,2,,800728172,Daniel Domingos,ANG,17.895,800643481,Christopher Koumba,GAB,17.198,60 64,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-REL-ANG-GAB-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-REL-KEN-MRI-01-800525909-800714209-RR,2025-M-DC-2025-G4-AFR-REL-KEN-MRI-01,RR,2,,800525909,Kael Shalin Shah,KEN,20.803,800714209,Rushil Seewoosurrun,MRI,17.069,63 62,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-REL-KEN-MRI-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G4-AFR-REL-KEN-MRI-01-800794064-800445933-RR,2025-M-DC-2025-G4-AFR-REL-KEN-MRI-01,RR,1,,800794064,Daniel Bazu,MRI,26.604,800445933,Albert Njogu,KEN,24.438,63 57 62,2,1,17,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G4-AFR-REL-KEN-MRI-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-M-DC-2025-G3-AO-M-A-KSA-SGP-01-800538432-800627554-RR,2025-M-DC-2025-G3-AO-M-A-KSA-SGP-01,RR,1,,800538432,Bill Chan,SGP,19.118,800627554,Saud Alhogbani,KSA,22.497,46 62 63,2,1,16,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2025-G3-AO-M-A-KSA-SGP-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
