id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2010-M-DC-2010-G1-AO-M-AUS-TPE-01-800276441-800244222-RR,2010-M-DC-2010-G1-AO-M-AUS-TPE-01,RR,5,,800276441,Bernard Tomic,AUS,17.373,800244222,Hsin-Han Lee,TPE,21.795,67(4) 60 63,2,1,18,10,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-AUS-TPE-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-AUS-TPE-01-800276441-800266223-RR,2010-M-DC-2010-G1-AO-M-AUS-TPE-01,RR,1,,800276441,Bernard Tomic,AUS,17.373,800266223,Tsung-Hua Yang,TPE,18.935,62 61 61,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-AUS-TPE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-CHN-UZB-01-800221153-800276980-RR,2010-M-DC-2010-G1-AO-M-CHN-UZB-01,RR,4,,800221153,Denis Istomin,UZB,23.494,800276980,Ze Zhang,CHN,19.669,46 75 62 75,3,1,24,18,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-CHN-UZB-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-CHN-UZB-01-800221153-800280490-RR,2010-M-DC-2010-G1-AO-M-CHN-UZB-01,RR,1,,800221153,Denis Istomin,UZB,23.494,800280490,Di Wu,CHN,18.475,26 63 75 64,3,1,21,18,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-CHN-UZB-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-CHN-UZB-01-800276980-800223721-RR,2010-M-DC-2010-G1-AO-M-CHN-UZB-01,RR,2,,800276980,Ze Zhang,CHN,19.669,800223721,Farrukh Dustov,UZB,23.787,64 06 75 63,3,1,19,18,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-CHN-UZB-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-CHN-UZB-01-800280490-800205962-RR,2010-M-DC-2010-G1-AO-M-CHN-UZB-01,RR,5,,800280490,Di Wu,CHN,18.475,800205962,Murad Inoyatov,UZB,25.311,36 62 63 63,3,1,21,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-CHN-UZB-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-JPN-PHI-01-800210999-800184370-RR,2010-M-DC-2010-G1-AO-M-JPN-PHI-01,RR,2,,800210999,Go Soeda,JPN,25.5,800184370,Cecil Mamiit,PHI,33.69,67(4) 63 63 63,3,1,24,16,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-JPN-PHI-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-JPN-PHI-01-800210999-800273686-RR,2010-M-DC-2010-G1-AO-M-JPN-PHI-01,RR,5,,800210999,Go Soeda,JPN,25.5,800273686,Francis Casey Alcantara,PHI,18.086,61 60,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-JPN-PHI-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-JPN-PHI-01-800253100-800184370-RR,2010-M-DC-2010-G1-AO-M-JPN-PHI-01,RR,4,,800253100,Tatsuma Ito,JPN,21.798,800184370,Cecil Mamiit,PHI,33.69,64 76(4),2,0,13,10,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-JPN-PHI-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-JPN-PHI-01-800253100-800241278-RR,2010-M-DC-2010-G1-AO-M-JPN-PHI-01,RR,1,,800253100,Tatsuma Ito,JPN,21.798,800241278,Treat Huey,PHI,24.521,36 63 64 36 64,3,2,24,23,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-JPN-PHI-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-KAZ-KOR-01-800236500-800246048-RR,2010-M-DC-2010-G1-AO-M-KAZ-KOR-01,RR,4,,800236500,Andrey Golubev,KAZ,22.62,800246048,Hyun-Joon Kim,KOR,22.357,61 61,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-KAZ-KOR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-KAZ-KOR-01-800236500-800267832-RR,2010-M-DC-2010-G1-AO-M-KAZ-KOR-01,RR,1,,800236500,Andrey Golubev,KAZ,22.62,800267832,Yong-Kyu Lim,KOR,18.715,61 61 64,3,0,18,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-KAZ-KOR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-KAZ-KOR-01-800270179-800216341-RR,2010-M-DC-2010-G1-AO-M-KAZ-KOR-01,RR,2,,800270179,Mikhail Kukushkin,KAZ,22.193,800216341,Kyu-Tae Im,KOR,29.163,64 76(9) 76(5),3,0,20,16,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-KAZ-KOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-AO-M-KAZ-KOR-01-800270179-800267832-RR,2010-M-DC-2010-G1-AO-M-KAZ-KOR-01,RR,5,,800270179,Mikhail Kukushkin,KAZ,22.193,800267832,Yong-Kyu Lim,KOR,18.715,75 64,2,0,13,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-AO-M-KAZ-KOR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-AUT-SVK-01-800198786-800227178-RR,2010-M-DC-2010-G1-EPA-M-AUT-SVK-01,RR,4,,800198786,Jurgen Melzer,AUT,28.787,800227178,Lukas Lacko,SVK,22.338,76(2) 75 75,3,0,21,16,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-AUT-SVK-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-AUT-SVK-01-800198786-800262281-RR,2010-M-DC-2010-G1-EPA-M-AUT-SVK-01,RR,2,,800198786,Jurgen Melzer,AUT,28.787,800262281,Martin Klizan,SVK,20.65,63 63 75,3,0,19,11,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-AUT-SVK-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-AUT-SVK-01-800227178-800211512-RR,2010-M-DC-2010-G1-EPA-M-AUT-SVK-01,RR,1,,800227178,Lukas Lacko,SVK,22.338,800211512,Daniel Koellerer,AUT,26.551,26 62 76(5) 63,3,1,21,17,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-AUT-SVK-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-AUT-SVK-01-800262281-800211512-RR,2010-M-DC-2010-G1-EPA-M-AUT-SVK-01,RR,5,,800262281,Martin Klizan,SVK,20.65,800211512,Daniel Koellerer,AUT,26.551,62 76(3),2,0,13,8,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-AUT-SVK-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-BLR-ITA-01-800205646-800269528-RR,2010-M-DC-2010-G1-EPA-M-BLR-ITA-01,RR,5,,800205646,Filippo Volandri,ITA,28.5,800269528,Andrei Vasilevski,BLR,18.771,76(3) 63,2,0,13,9,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-BLR-ITA-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-BLR-ITA-01-800209216-800273335-RR,2010-M-DC-2010-G1-EPA-M-BLR-ITA-01,RR,1,,800209216,Potito Starace,ITA,28.642,800273335,Uladzimir Ignatik,BLR,19.642,64 61 62,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-BLR-ITA-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-BLR-ITA-01-800227034-800273335-RR,2010-M-DC-2010-G1-EPA-M-BLR-ITA-01,RR,4,,800227034,Simone Bolelli,ITA,24.408,800273335,Uladzimir Ignatik,BLR,19.642,63 63,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-BLR-ITA-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-BLR-ITA-01-800235283-800252890-RR,2010-M-DC-2010-G1-EPA-M-BLR-ITA-01,RR,2,,800235283,Fabio Fognini,ITA,22.782,800252890,Aliaksandr Bury,BLR,22.475,62 64 61,3,0,18,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-BLR-ITA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-FIN-POL-01-800201909-800208588-RR,2010-M-DC-2010-G1-EPA-M-FIN-POL-01,RR,4,,800201909,Jarkko Nieminen,FIN,28.618,800208588,Lukasz Kubot,POL,27.803,64 76(6) 67(4) 75,3,1,26,22,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-FIN-POL-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-FIN-POL-01-800201909-800222798-RR,2010-M-DC-2010-G1-EPA-M-FIN-POL-01,RR,1,,800201909,Jarkko Nieminen,FIN,28.618,800222798,Michal Przysiezny,POL,26.053,67(5) 76(4) 67(5) 76(7) 64,3,2,32,30,2,2,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-FIN-POL-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-FIN-POL-01-800208588-800265324-RR,2010-M-DC-2010-G1-EPA-M-FIN-POL-01,RR,2,,800208588,Lukasz Kubot,POL,27.803,800265324,Henri Kontinen,FIN,19.712,64 62 76(5),3,0,19,12,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-FIN-POL-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-FIN-POL-01-800265324-800222798-RR,2010-M-DC-2010-G1-EPA-M-FIN-POL-01,RR,5,,800265324,Henri Kontinen,FIN,19.712,800222798,Michal Przysiezny,POL,26.053,64 36 67(4) 76(4) 75,3,2,29,28,1,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-FIN-POL-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-UKR-LAT-01-800227635-800216469-RR,2010-M-DC-2010-G1-EPA-M-UKR-LAT-01,RR,2,,800227635,Sergiy Stakhovsky,UKR,24.163,800216469,Deniss Pavlovs,LAT,26.889,62 63 64,3,0,18,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-UKR-LAT-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-UKR-LAT-01-800227635-800223662-RR,2010-M-DC-2010-G1-EPA-M-UKR-LAT-01,RR,4,,800227635,Sergiy Stakhovsky,UKR,24.163,800223662,Andis Juska,LAT,24.787,62 57 64 76(2),3,1,24,19,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-UKR-LAT-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-UKR-LAT-01-800239387-800240859-RR,2010-M-DC-2010-G1-EPA-M-UKR-LAT-01,RR,5,,800239387,Ivan Sergeyev,UKR,22.126,800240859,Karlis Lejnieks,LAT,21.97,64 67(6) 61,2,1,18,12,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-UKR-LAT-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G1-EPA-M-UKR-LAT-01-800249779-800223662-RR,2010-M-DC-2010-G1-EPA-M-UKR-LAT-01,RR,1,,800249779,Illya Marchenko,UKR,22.491,800223662,Andis Juska,LAT,24.787,63 62 64,3,0,18,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G1-EPA-M-UKR-LAT-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-AHO-PAR-01-800183948-800509266-RR,2010-M-DC-2010-G2-AM-M-AHO-PAR-01,RR,2,,800183948,Ramon Delgado,PAR,33.309,800509266,Martijn Van Haasteren,AHO,29.481,61 62 61,3,0,18,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-AHO-PAR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-AHO-PAR-01-800245958-800186099-RR,2010-M-DC-2010-G2-AM-M-AHO-PAR-01,RR,4,,800245958,Alexander Blom,AHO,22.551,800186099,Paulo Carvallo,PAR,33.653,63 36 64,2,1,15,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-AHO-PAR-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-AHO-PAR-01-800285100-800245958-RR,2010-M-DC-2010-G2-AM-M-AHO-PAR-01,RR,1,,800285100,Diego Galeano,PAR,18.094,800245958,Alexander Blom,AHO,22.551,62 63 46 62,3,1,22,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-AHO-PAR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-AHO-PAR-01-800293560-800299526-RR,2010-M-DC-2010-G2-AM-M-AHO-PAR-01,RR,5,,800293560,Nicolas Salama,PAR,19.123,800299526,Claudio Dias Conduto,AHO,16.551,64 61,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-AHO-PAR-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-GUA-MEX-01-800241943-800265614-RR,2010-M-DC-2010-G2-AM-M-GUA-MEX-01,RR,4,,800241943,Bruno Rodriguez,MEX,23.354,800265614,Christopher Diaz-Figueroa,GUA,19.975,46 64 75,2,1,17,15,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-GUA-MEX-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-GUA-MEX-01-800241943-800277175-RR,2010-M-DC-2010-G2-AM-M-GUA-MEX-01,RR,1,(RET),800241943,Bruno Rodriguez,MEX,23.354,800277175,Julen Uriguen,GUA,18.62,64 60 20 Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-GUA-MEX-01-800267945-800265614-RR,2010-M-DC-2010-G2-AM-M-GUA-MEX-01,RR,2,,800267945,Cesar Ramirez,MEX,20.112,800265614,Christopher Diaz-Figueroa,GUA,19.975,61 63 61,3,0,18,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-GUA-MEX-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-M-DC-2010-G2-AM-M-GUA-MEX-01-800267945-800299532-RR,2010-M-DC-2010-G2-AM-M-GUA-MEX-01,RR,5,,800267945,Cesar Ramirez,MEX,20.112,800299532,Wilfredo Gonzalez,GUA,17.163,61 60,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2010-G2-AM-M-GUA-MEX-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
