id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2003-M-DC-2003-G3-EA-A-A-M-HUN-EST-01-800188080-800192694-RR,2003-M-DC-2003-G3-EA-A-A-M-HUN-EST-01,RR,1,,800188080,Gergely Kisgyorgy,HUN,26.903,800192694,Andrei Luzgin,EST,30.002,62 61,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-HUN-EST-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-A-M-HUN-EST-01-800188445-800207572-RR,2003-M-DC-2003-G3-EA-A-A-M-HUN-EST-01,RR,2,,800188445,Kornel Bardoczky,HUN,24.577,800207572,Mait Kunnap,EST,20.362,63 61,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-HUN-EST-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-A-M-MAD-NAM-01-800189782-800197655-RR,2003-M-DC-2003-G3-EA-A-A-M-MAD-NAM-01,RR,2,,800189782,Donne-Dubert Radison,MAD,29.317,800197655,Jean-Pierre Huish,NAM,24.475,62 62,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-MAD-NAM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-A-M-MAD-NAM-01-800222364-800191424-RR,2003-M-DC-2003-G3-EA-A-A-M-MAD-NAM-01,RR,1,,800222364,Lalaina Ratsimbazafy,MAD,29.438,800191424,Henrico Du plessis,NAM,24.604,46 76(4) 62,2,1,17,14,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-MAD-NAM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-B-M-ALG-ANG-01-800181824-800199554-RR,2003-M-DC-2003-G3-EA-A-B-M-ALG-ANG-01,RR,1,,800181824,Abdelhak Hameurlaine,ALG,30.873,800199554,Nelson De almeida,ANG,23.825,75 75,2,0,14,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-B-M-ALG-ANG-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-B-M-ALG-ANG-01-800215476-800210874-RR,2003-M-DC-2003-G3-EA-A-B-M-ALG-ANG-01,RR,2,,800215476,Lamine Ouahab,MAR,18.115,800210874,Jose Nenganga,ANG,17.873,61 61,2,0,12,2,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-B-M-ALG-ANG-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-B-M-ARM-LTU-01-800183073-800245753-RR,2003-M-DC-2003-G3-EA-A-B-M-ARM-LTU-01,RR,2,,800183073,Rolandas Muraska,LTU,29.889,800245753,Hayk Zohranyan,ARM,22.088,61 60,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-B-M-ARM-LTU-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-B-M-ARM-LTU-01-800212282-800203646-RR,2003-M-DC-2003-G3-EA-A-B-M-ARM-LTU-01,RR,1,,800212282,Aivaras Balzekas,LTU,20.819,800203646,Hayk Hakobyan,ARM,22.768,63 63,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-B-M-ARM-LTU-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-A-M-EST-NAM-01-800207572-800191424-RR,2003-M-DC-2003-G3-EA-A-A-M-EST-NAM-01,RR,1,,800207572,Mait Kunnap,EST,20.365,800191424,Henrico Du plessis,NAM,24.607,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-EST-NAM-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-M-DC-2003-G3-EA-A-A-M-EST-NAM-01-800715726-800197655-RR,2003-M-DC-2003-G3-EA-A-A-M-EST-NAM-01,RR,2,,800715726,Gert Vilms,EST,22.951,800197655,Jean-Pierre Huish,NAM,24.478,62 62,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2003-G3-EA-A-A-M-EST-NAM-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
