id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2008-2205-r628-cd00-R32,2008-2205,R32,8,,r628,Laurent Recouderc,AND,23.473,cd00,Maxime Chazal,FRA,14.685,8,WC,60 60,2,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-s893-c585-R32,2008-2205,R32,15,,s893,Martin Slanar,AUT,26.663,c585,Tomas Cakl,CZE,26.682,,,63 62,2,0,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-sg87-mb53-R32,2008-2205,R32,16,(RET),sg87,Ryan Sweeting,USA,20.462,mb53,Adrian Menendez-Maceiras,ESP,22.174,,,67(8) 61 20 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-a678-b929-R16,2008-2205,R16,3,,a678,Kevin Anderson,RSA,21.618,b929,Alex Bogdanovic,GBR,23.607,,5,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-b752-sg87-R16,2008-2205,R16,5,,b752,Stephane Bohli,SUI,24.432,sg87,Ryan Sweeting,USA,20.462,,,76(3) 64,2,0,13,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-c723-s893-R16,2008-2205,R16,1,,c723,Flavio Cipolla,ITA,24.196,s893,Martin Slanar,AUT,26.663,2,,62 75,2,0,13,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-g695-n604-R16,2008-2205,R16,6,,g695,Augustin Gensse,FRA,24.389,n604,Nicolas N'Godrela,FRA,23.233,,WC,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-g753-j290-R16,2008-2205,R16,2,,g753,David Guez,FRA,25.061,j290,Scoville Jenkins,USA,21.271,4,,63 61,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-i165-h469-R16,2008-2205,R16,7,,i165,Denis Istomin,UZB,21.314,h469,KJ Hippensteel,USA,27.645,,,61 63,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-l386-r628-R16,2008-2205,R16,4,,l386,Jean-Rene Lisnard,MON,28.266,r628,Laurent Recouderc,AND,23.473,WC,8,76(3) 61,2,0,13,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-o264-l503-R16,2008-2205,R16,8,,o264,Josselin Ouanna,FRA,21.712,l503,Paolo Lorenzi,ITA,26.043,,,63 67(7) 64,2,1,18,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-b752-a678-QF,2008-2205,QF,3,,b752,Stephane Bohli,SUI,24.432,a678,Kevin Anderson,RSA,21.618,,,75 63,2,0,13,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-c723-i165-QF,2008-2205,QF,1,,c723,Flavio Cipolla,ITA,24.196,i165,Denis Istomin,UZB,21.314,2,,64 46 64,2,1,16,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-g753-o264-QF,2008-2205,QF,2,,g753,David Guez,FRA,25.061,o264,Josselin Ouanna,FRA,21.712,4,,63 67(3) 60,2,1,18,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-l386-g695-QF,2008-2205,QF,4,,l386,Jean-Rene Lisnard,MON,28.266,g695,Augustin Gensse,FRA,24.389,WC,,64 62,2,0,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-b752-l386-SF,2008-2205,SF,2,,b752,Stephane Bohli,SUI,24.432,l386,Jean-Rene Lisnard,MON,28.266,,WC,06 62 64,2,1,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-c723-g753-SF,2008-2205,SF,1,,c723,Flavio Cipolla,ITA,24.196,g753,David Guez,FRA,25.061,2,4,62 63,2,0,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2205-c723-b752-F,2008-2205,F,1,,c723,Flavio Cipolla,ITA,24.196,b752,Stephane Bohli,SUI,24.432,2,,64 75,2,0,13,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-451-a340-f364-Q1,2008-451,Q1,10,,a340,Francesco Aldi,ITA,26.287,f364,Mariusz Fyrstenberg,POL,27.478,,,36 61 61,2,1,15,8,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS018/match-stats?isLive=False,93,0,7,40,62,31,40,10,22,1,3,41,62,20,43,20,36,6,8,11,12,40,79,81,141,,,,,,,,,,4,3,43,79,23,43,16,36,2,8,39,79,9,40,12,22,2,3,12,11,21,62,60,141,,,,,,,,,
2008-451-a499-a609-Q1,2008-451,Q1,9,,a499,Omar Alawadhi,UAE,25.956,a609,Khalid Al Nabhani,OMA,25.327,WC,WC,64 60,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS021/match-stats?isLive=False,63,2,3,27,42,24,27,9,15,0,0,33,42,19,40,16,29,4,13,8,8,35,69,68,111,,,,,,,,,,1,5,40,69,21,40,13,29,9,13,34,69,3,27,6,15,0,0,8,8,9,42,43,111,,,,,,,,,
2008-451-ba08-ca18-Q1,2008-451,Q1,11,,ba08,Alberto Brizzi,ITA,23.763,ca18,Artur Chernov,RUS,19.572,,,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS026/match-stats?isLive=False,71,6,4,39,58,30,39,8,19,1,2,38,58,16,39,15,27,4,5,9,9,31,66,69,124,,,,,,,,,,0,5,39,66,23,39,12,27,1,5,35,66,9,39,11,19,1,2,9,9,20,58,55,124,,,,,,,,,
2008-451-c445-ma63-Q1,2008-451,Q1,12,,c445,Frantisek Cermak,CZE,31.129,ma63,Aleksandr Mityaev,RUS,33.911,,WC,61 63,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS030/match-stats?isLive=False,47,5,2,25,45,21,25,9,20,0,1,30,45,18,35,9,14,5,7,8,8,27,49,57,94,,,,,,,,,,2,0,35,49,17,35,5,14,2,7,22,49,4,25,11,20,1,1,8,8,15,45,37,94,,,,,,,,,
2008-451-d351-u061-Q1,2008-451,Q1,13,,d351,Sebastien De Chaunac,FRA,30.231,u061,Adrian Ungur,ROU,22.94,,,75 75,2,0,14,10,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS017/match-stats?isLive=False,104,7,1,46,73,31,46,17,27,2,4,48,73,15,46,18,30,4,8,12,12,33,76,81,149,,,,,,,,,,0,4,46,76,31,46,12,30,4,8,43,76,15,46,10,27,2,4,12,12,25,73,68,149,,,,,,,,,
2008-451-d385-j259-Q1,2008-451,Q1,8,,d385,Benedikt Dorsch,GER,26.973,j259,Andis Juska,LAT,22.607,8,,62 64,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS027/match-stats?isLive=False,76,3,2,40,61,33,40,11,21,2,2,44,61,14,44,11,20,3,8,9,9,25,64,69,125,,,,,,,,,,15,6,44,64,30,44,9,20,5,8,39,64,7,40,10,21,0,2,9,9,17,61,56,125,,,,,,,,,
2008-451-d487-d908-Q1,2008-451,Q1,3,,d487,Lukas Dlouhy,CZE,24.725,d908,Philipp Davydenko,RUS,15.327,3,WC,62 60,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS024/match-stats?isLive=False,36,7,4,22,33,21,22,5,11,0,1,26,33,20,33,10,14,6,9,7,7,30,47,56,80,,,,,,,,,,0,2,33,47,13,33,4,14,3,9,17,47,1,22,6,11,1,1,7,7,7,33,24,80,,,,,,,,,
2008-451-d551-k406-Q1,2008-451,Q1,14,,d551,Farrukh Dustov,UZB,21.607,k406,Christopher Kas,GER,27.548,,,62 61,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS029/match-stats?isLive=False,53,2,1,27,36,24,27,5,9,2,2,29,36,12,22,16,29,5,10,7,8,28,51,57,87,,,,,,,,,,1,2,22,51,10,22,13,29,5,10,23,51,3,27,4,9,0,2,8,7,7,36,30,87,,,,,,,,,
2008-451-l523-k745-Q1,2008-451,Q1,7,,l523,Michael Lammer,SUI,25.766,k745,Tom Krug,GER,,7,WC,61 60,2,0,12,1,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS019/match-stats?isLive=False,50,3,0,23,35,20,23,5,12,0,0,25,35,10,21,20,27,6,8,6,7,30,48,55,83,,,,,,,,,,0,0,21,48,11,21,7,27,2,8,18,48,3,23,7,12,0,0,7,6,10,35,28,83,,,,,,,,,
2008-451-m590-b503-Q1,2008-451,Q1,2,,m590,Alberto Martin,ESP,29.362,b503,George Bastl,SUI,32.747,2,,76(5) 26 61,2,1,15,13,1,0,http://www.atpworldtour.com/en/scores/2008/451/QS020/match-stats?isLive=False,139,3,3,61,93,41,61,15,32,3,8,56,93,18,50,23,37,5,7,14,13,41,87,97,180,,,,,,,,,,4,4,50,87,32,50,14,37,2,7,46,87,20,61,17,32,5,8,13,14,37,93,83,180,,,,,,,,,
2008-451-m759-a742-Q1,2008-451,Q1,4,,m759,Wesley Moodie,RSA,28.879,a742,Ahmed Abdrabuh,SYR,22.604,4,WC,60 60,2,0,12,0,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS028/match-stats?isLive=False,37,5,1,16,28,15,16,9,12,0,0,24,28,9,15,17,21,6,9,6,6,26,36,50,64,,,,,,,,,,0,4,15,36,6,15,4,21,3,9,10,36,1,16,3,12,0,0,6,6,4,28,14,64,,,,,,,,,
2008-451-n437-l395-Q1,2008-451,Q1,1,,n437,Gianluca Naso,ITA,20.983,l395,Federico Luzzi,ITA,27.991,,1,61 46 60,2,1,16,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS016/match-stats?isLive=False,87,4,0,35,69,24,35,21,34,4,6,45,69,9,38,29,34,7,12,11,12,38,72,83,141,,,,,,,,,,7,10,38,72,29,38,5,34,5,12,34,72,11,35,13,34,2,6,12,11,24,69,58,141,,,,,,,,,
2008-451-r336-w224-Q1,2008-451,Q1,5,,r336,Christophe Rochus,BEL,29.043,w224,Rogier Wassen,NED,31.392,5,WC,60 76(4),2,0,13,6,1,0,http://www.atpworldtour.com/en/scores/2008/451/QS031/match-stats?isLive=False,71,5,3,48,66,33,48,10,18,1,2,43,66,12,30,16,25,4,5,9,9,28,55,71,121,,,,,,,,,,2,4,30,55,18,30,9,25,1,5,27,55,15,48,8,18,1,2,9,9,23,66,50,121,,,,,,,,,
2008-451-sc77-h526-Q1,2008-451,Q1,6,,sc77,Sergiy Stakhovsky,UKR,21.983,h526,Gregory Howe,GBR,36.147,6,,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS023/match-stats?isLive=False,41,5,1,24,43,23,24,10,19,2,2,33,43,15,32,9,13,4,8,8,7,24,45,57,88,,,,,,,,,,0,1,32,45,17,32,4,13,4,8,21,45,1,24,9,19,0,2,7,8,10,43,31,88,,,,,,,,,
2008-451-sd23-a653-Q1,2008-451,Q1,15,,sd23,Artem Sitak,NZL,21.895,a653,Mohammed Al Nabhani,OMA,22.33,,WC,60 64,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS022/match-stats?isLive=False,53,9,0,21,40,19,21,13,19,0,0,32,40,16,33,10,18,4,7,8,8,26,51,58,91,,,,,,,,,,0,4,33,51,17,33,8,18,3,7,25,51,2,21,6,19,0,0,8,8,8,40,33,91,,,,,,,,,
2008-451-z072-a324-Q1,2008-451,Q1,16,,z072,Nenad Zimonjic,SRB,31.572,a324,Simon Aspelin,SWE,33.637,,,64 63,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS025/match-stats?isLive=False,90,15,5,36,57,31,36,11,21,0,0,42,57,23,61,18,32,2,14,10,9,41,93,83,150,,,,,,,,,,3,3,61,93,38,61,14,32,12,14,52,93,5,36,10,21,0,0,9,10,15,57,67,150,,,,,,,,,
2008-451-d351-n437-Q2,2008-451,Q2,8,,d351,Sebastien De Chaunac,FRA,30.231,n437,Gianluca Naso,ITA,20.983,,,62 75,2,0,13,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS008/match-stats?isLive=False,98,5,6,23,61,22,23,20,38,1,2,42,61,22,51,20,38,4,14,10,10,42,89,84,150,,,,,,,,,,3,4,51,89,29,51,18,38,10,14,47,89,1,23,18,38,1,2,10,10,19,61,66,150,,,,,,,,,
2008-451-d385-ba08-Q2,2008-451,Q2,7,,d385,Benedikt Dorsch,GER,26.973,ba08,Alberto Brizzi,ITA,23.763,8,,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS013/match-stats?isLive=False,73,4,0,28,49,21,28,17,21,1,1,38,49,12,29,9,23,3,4,9,9,21,52,59,101,,,,,,,,,,3,1,29,52,17,29,14,23,1,4,31,52,7,28,4,21,0,1,9,9,11,49,42,101,,,,,,,,,
2008-451-l523-a340-Q2,2008-451,Q2,6,,l523,Michael Lammer,SUI,25.766,a340,Francesco Aldi,ITA,26.287,7,,16 62 62,2,1,13,10,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS009/match-stats?isLive=False,116,1,1,47,74,30,47,14,27,5,8,44,74,17,46,14,25,4,6,12,11,31,71,75,145,,,,,,,,,,4,3,46,71,29,46,11,25,2,6,40,71,17,47,13,27,3,8,11,12,30,74,70,145,,,,,,,,,
2008-451-m590-a499-Q2,2008-451,Q2,1,,m590,Alberto Martin,ESP,29.362,a499,Omar Alawadhi,UAE,25.956,2,WC,63 75,2,0,13,8,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS010/match-stats?isLive=False,90,5,5,46,89,34,46,22,43,9,10,56,89,16,40,10,23,3,10,11,10,26,63,82,152,,,,,,,,,,0,1,40,63,24,40,13,23,7,10,37,63,12,46,21,43,1,10,10,11,33,89,70,152,,,,,,,,,
2008-451-m759-d551-Q2,2008-451,Q2,3,,m759,Wesley Moodie,RSA,28.879,d551,Farrukh Dustov,UZB,21.607,4,,67(6) 76(4) 64,2,1,19,17,1,1,http://www.atpworldtour.com/en/scores/2008/451/QS014/match-stats?isLive=False,137,4,1,72,107,57,72,21,35,3,4,78,107,25,81,9,25,2,3,17,17,34,106,112,213,,,,,,,,,,8,1,81,106,56,81,16,25,1,3,72,106,15,72,14,35,1,4,17,17,29,107,101,213,,,,,,,,,
2008-451-r336-c445-Q2,2008-451,Q2,4,,r336,Christophe Rochus,BEL,29.043,c445,Frantisek Cermak,CZE,31.129,5,,76(4) 61,2,0,13,7,1,0,http://www.atpworldtour.com/en/scores/2008/451/QS015/match-stats?isLive=False,88,2,2,36,54,26,36,12,18,2,3,38,54,20,52,22,35,4,12,9,10,42,87,80,141,,,,,,,,,,11,5,52,87,32,52,13,35,8,12,45,87,10,36,6,18,1,3,10,9,16,54,61,141,,,,,,,,,
2008-451-sc77-sd23-Q2,2008-451,Q2,5,,sc77,Sergiy Stakhovsky,UKR,21.983,sd23,Artem Sitak,NZL,21.895,6,,62 61,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS011/match-stats?isLive=False,59,0,2,22,44,16,22,17,22,1,1,33,44,9,23,16,24,4,7,8,7,25,47,58,91,,,,,,,,,,3,4,23,47,14,23,8,24,3,7,22,47,6,22,5,22,0,1,7,8,11,44,33,91,,,,,,,,,
2008-451-z072-d487-Q2,2008-451,Q2,2,,z072,Nenad Zimonjic,SRB,31.572,d487,Lukas Dlouhy,CZE,24.725,,3,64 36 62,2,1,15,12,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS012/match-stats?isLive=False,100,5,3,56,76,39,56,9,20,5,8,48,76,19,58,24,42,5,16,13,14,43,100,91,176,,,,,,,,,,5,7,58,100,39,58,18,42,11,16,57,100,17,56,11,20,3,8,14,13,28,76,85,176,,,,,,,,,
2008-451-d351-l523-Q3,2008-451,Q3,3,,d351,Sebastien De Chaunac,FRA,30.231,l523,Michael Lammer,SUI,25.766,,7,63 67(2) 75,2,1,19,15,0,1,http://www.atpworldtour.com/en/scores/2008/451/QS004/match-stats?isLive=False,186,12,2,70,129,44,70,30,59,10,14,74,129,25,67,19,37,6,10,17,16,44,104,118,233,,,,,,,,,,2,5,67,104,42,67,18,37,4,10,60,104,26,70,29,59,4,14,16,17,55,129,115,233,,,,,,,,,
2008-451-d385-z072-Q3,2008-451,Q3,4,,d385,Benedikt Dorsch,GER,26.973,z072,Nenad Zimonjic,SRB,31.572,8,,64 63,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS006/match-stats?isLive=False,88,4,1,52,69,39,52,7,17,4,4,46,69,13,41,9,19,2,12,10,9,22,60,68,129,,,,,,,,,,9,1,41,60,28,41,10,19,10,12,38,60,13,52,10,17,0,4,9,10,23,69,61,129,,,,,,,,,
2008-451-m590-sc77-Q3,2008-451,Q3,1,,m590,Alberto Martin,ESP,29.362,sc77,Sergiy Stakhovsky,UKR,21.983,2,6,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS005/match-stats?isLive=False,79,1,1,40,66,26,40,14,26,3,5,40,66,12,31,15,29,5,11,9,10,27,60,67,126,,,,,,,,,,2,5,31,60,19,31,14,29,6,11,33,60,14,40,12,26,2,5,10,9,26,66,59,126,,,,,,,,,
2008-451-r336-m759-Q3,2008-451,Q3,2,,r336,Christophe Rochus,BEL,29.043,m759,Wesley Moodie,RSA,28.879,5,4,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2008/451/QS007/match-stats?isLive=False,69,2,1,40,59,27,40,15,19,2,3,42,59,6,31,11,15,3,8,10,9,17,46,59,105,,,,,,,,,,9,3,31,46,25,31,4,15,5,8,29,46,13,40,4,19,1,3,9,10,17,59,46,105,,,,,,,,,
2008-451-b678-h908-R32,2008-451,R32,9,,b678,Michael Berrer,GER,27.497,h908,Abdulla Hajji,QAT,17.069,,WC,61 61,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2008/451/MS022/match-stats?isLive=False,35,6,0,20,28,20,20,8,8,0,0,28,28,11,26,13,14,5,7,7,7,24,40,52,68,,,,,,,,,,0,4,26,40,15,26,1,14,2,7,16,40,0,20,0,8,0,0,7,7,0,28,16,68,,,,,,,,,
2008-451-c478-r419-R32,2008-451,R32,2,,c478,Agustin Calleri,ARG,31.295,r419,Tommy Robredo,ESP,25.663,,2,64 64,2,0,12,8,0,0,http://www.atpworldtour.com/en/scores/2008/451/MS031/match-stats?isLive=False,104,4,3,33,64,26,33,16,31,3,4,42,64,13,40,9,17,3,6,10,10,22,57,64,121,,,,,,,,,,1,1,40,57,27,40,8,17,3,6,35,57,7,33,15,31,1,4,10,10,22,64,57,121,,,,,,,,,
2008-451-d402-d385-R32,2008-451,R32,1,,d402,Nikolay Davydenko,RUS,26.577,d385,Benedikt Dorsch,GER,26.973,1,Q,63 60,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2008/451/MS016/match-stats?isLive=False,76,1,3,41,45,29,41,0,4,2,3,29,45,25,43,8,16,6,13,7,8,33,59,62,104,,,,,,,,,,2,2,43,59,18,43,8,16,7,13,26,59,12,41,4,4,1,3,8,7,16,45,42,104,,,,,,,,,
