id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2026-580-n732-f840-Q1,2026-580,Q1,,,n732,Yoshihito Nishioka,JPN,30.309,f840,Nerman Fatic,BIH,31.233,8,,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-580-o513-h09n-Q1,2026-580,Q1,,,o513,Sebastian Ofner,AUT,29.682,h09n,August Holmgren,DEN,27.739,19,,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-580-p0ct-l0gh-Q1,2026-580,Q1,,,p0ct,Francesco Passaro,ITA,25.029,l0gh,Mark Lajal,EST,22.682,27,,76(4) 64,2,0,13,10,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs111,,9,0,47,61,39,47,8,14,1,2,47,61,10,47,16,24,2,5,11,11,26,71,73,132,,,,,,,,,,6,5,47,71,37,47,8,24,3,5,45,71,8,47,6,14,1,2,11,11,14,61,59,132,,,,,,,,,
2026-580-p0hw-o660-Q1,2026-580,Q1,,,p0hw,Dino Prizmic,CRO,20.451,o660,Genaro Alberto Olivieri,ARG,27.454,14,,61 64,2,0,12,5,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-580-r09x-fa43-Q1,2026-580,Q1,,,r09x,Jurij Rodionov,AUT,26.672,fa43,Juan Pablo Ficovich,ARG,28.983,,,75 63,2,0,13,8,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs106,,6,3,55,71,34,55,7,16,5,8,41,71,14,42,21,30,5,9,11,10,35,72,76,143,,,,,,,,,,3,5,42,72,28,42,9,30,4,9,37,72,21,55,9,16,3,8,10,11,30,71,67,143,,,,,,,,,
2026-580-r0e0-hd68-Q1,2026-580,Q1,,,r0e0,Chris Rodesch,LUX,24.5,hd68,Billy Harris,GBR,30.981,,15,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs120,,9,5,50,73,37,50,10,23,6,7,47,73,16,39,14,30,3,13,10,9,30,69,77,142,,,,,,,,,,6,0,39,69,23,39,16,30,10,13,39,69,13,50,13,23,1,7,9,10,26,73,65,142,,,,,,,,,
2026-580-r0fs-ch12-Q1,2026-580,Q1,,,r0fs,Leandro Riedi,SUI,23.975,ch12,Jan Choinski,GBR,29.604,,11,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs104,,1,4,44,76,36,44,14,32,4,4,50,76,5,31,12,18,2,3,10,9,17,49,67,125,,,,,,,,,,5,1,31,49,26,31,6,18,1,3,32,49,8,44,18,32,0,4,9,10,26,76,58,125,,,,,,,,,
2026-580-r0go-r0a7-Q1,2026-580,Q1,,,r0go,Henrique Rocha,POR,21.782,r0a7,Joao Lucas Reis Da Silva,BRA,25.811,,,62 64,2,0,12,6,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs066,,2,2,34,53,27,34,11,19,2,2,38,53,19,45,10,19,3,7,9,9,29,64,67,117,,,,,,,,,,2,1,45,64,26,45,9,19,4,7,35,64,7,34,8,19,0,2,9,9,15,53,50,117,,,,,,,,,
2026-580-s0ia-ph64-Q1,2026-580,Q1,,,s0ia,Dane Sweeny,AUS,24.932,ph64,Andrea Pellegrino,ITA,28.819,,26,62 46 63,2,1,16,11,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-580-s0k7-hf80-Q1,2026-580,Q1,,,s0k7,Zachary Svajda,USA,23.137,hf80,Hady Habib,LBN,27.408,29,,61 63,2,0,12,4,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs107,,9,2,44,47,33,44,0,3,0,0,33,47,21,42,5,7,4,8,8,8,26,49,59,96,,,,,,,,,,5,2,42,49,21,42,2,7,4,8,23,49,11,44,3,3,0,0,8,8,14,47,37,96,,,,,,,,,
