id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2004-451-l360-m655-R32,2004-451,R32,5,,l360,Ivan Ljubicic,CRO,24.795,m655,Nicolas Massu,CHI,24.236,,5,63 63,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS024/match-stats?isLive=False,70,10,2,29,45,26,29,10,16,2,3,36,45,11,29,11,22,4,8,9,9,22,51,58,96,,,,,,,,,,2,2,29,51,18,29,11,22,4,8,29,51,3,29,6,16,1,3,9,9,9,45,38,96,,,,,,,,,
2004-451-r485-d402-R32,2004-451,R32,1,,r485,Andy Roddick,USA,21.349,d402,Nikolay Davydenko,RUS,22.591,1,,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS016/match-stats?isLive=False,67,9,1,37,56,30,37,12,19,1,1,42,56,9,31,10,18,2,2,10,9,19,49,61,105,,,,,,,,,,4,0,31,49,22,31,8,18,0,2,30,49,7,37,7,19,0,1,9,10,14,56,44,105,,,,,,,,,
2004-451-s545-c400-R32,2004-451,R32,14,,s545,Sargis Sargsian,ARM,30.588,c400,Gregory Carraz,FRA,28.739,,,36 60 63,2,1,15,9,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS030/match-stats?isLive=False,105,3,1,59,73,42,59,9,14,5,6,51,73,23,61,16,26,4,8,12,12,39,87,90,160,,,,,,,,,,6,8,61,87,38,61,10,26,4,8,48,87,17,59,5,14,1,6,12,12,22,73,70,160,,,,,,,,,
2004-451-sa49-g352-R32,2004-451,R32,15,,sa49,Robin Soderling,SWE,19.392,g352,Jan-Michael Gambill,USA,26.588,,,67(7) 63 63,2,1,18,13,0,1,http://www.atpworldtour.com/en/scores/2004/451/MS025/match-stats?isLive=False,132,11,5,65,91,50,65,10,26,1,3,60,91,10,52,37,63,5,13,15,15,47,115,107,206,,,,,,,,,,18,8,52,115,42,52,26,63,8,13,68,115,15,65,16,26,2,3,15,15,31,91,99,206,,,,,,,,,
2004-451-u032-k316-R32,2004-451,R32,16,,u032,Bohdan Ulihrach,CZE,28.868,k316,Nicolas Kiefer,GER,26.5,Q,,62 61,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS026/match-stats?isLive=False,66,5,1,25,41,21,25,11,16,4,4,32,41,7,26,21,25,5,7,7,8,28,51,60,92,,,,,,,,,,3,4,26,51,19,26,4,25,2,7,23,51,4,25,5,16,0,4,8,7,9,41,32,92,,,,,,,,,
2004-451-y061-s636-R32,2004-451,R32,2,,y061,Mikhail Youzhny,RUS,21.529,s636,Rainer Schuettler,GER,27.696,,2,63 76(5),2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/2004/451/MS031/match-stats?isLive=False,110,6,0,40,67,30,40,14,27,3,4,44,67,25,57,13,28,3,12,10,11,38,85,82,152,,,,,,,,,,0,0,57,85,32,57,15,28,9,12,47,85,10,40,13,27,1,4,11,10,23,67,70,152,,,,,,,,,
2004-451-b446-r485-R16,2004-451,R16,1,,b446,Jonas Bjorkman,SWE,31.784,r485,Andy Roddick,USA,21.349,,1,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS008/match-stats?isLive=False,70,8,3,28,55,24,28,17,27,1,1,41,55,10,33,13,26,2,5,10,9,23,59,64,114,,,,,,,,,,6,2,33,59,23,33,13,26,3,5,36,59,4,28,10,27,0,1,9,10,14,55,50,114,,,,,,,,,
2004-451-c478-a226-R16,2004-451,R16,4,,c478,Agustin Calleri,ARG,27.309,a226,Hicham Arazi,MAR,30.212,8,,46 64 75,2,1,17,15,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS009/match-stats?isLive=False,127,12,1,54,94,44,54,20,40,6,8,64,94,17,58,11,28,3,6,16,16,28,86,92,180,,,,,,,,,,3,4,58,86,41,58,17,28,3,6,58,86,10,54,20,40,2,8,16,16,30,94,88,180,,,,,,,,,
2004-451-e140-h380-R16,2004-451,R16,5,,e140,Nicolas Escude,FRA,27.755,h380,Ivo Heuberger,SUI,27.879,WC,Q,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS011/match-stats?isLive=False,69,5,1,32,43,24,32,7,11,1,2,31,43,13,35,18,25,5,12,8,9,31,60,62,103,,,,,,,,,,5,3,35,60,22,35,7,25,7,12,29,60,8,32,4,11,1,2,9,8,12,43,41,103,,,,,,,,,
2004-451-g379-u032-R16,2004-451,R16,2,,g379,Sebastien Grosjean,FRA,25.602,u032,Bohdan Ulihrach,CZE,28.868,4,Q,61 64,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS013/match-stats?isLive=False,67,8,2,28,53,25,28,14,25,1,1,39,53,13,32,9,18,3,7,9,8,22,50,61,103,,,,,,,,,,3,2,32,50,19,32,9,18,4,7,28,50,3,28,11,25,0,1,8,9,14,53,42,103,,,,,,,,,
2004-451-h336-c514-R16,2004-451,R16,3,,h336,Tim Henman,GBR,29.33,c514,Juan Ignacio Chela,ARG,24.349,7,,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS014/match-stats?isLive=False,77,2,4,43,62,32,43,12,19,1,1,44,62,13,36,5,17,2,8,10,9,18,53,62,115,,,,,,,,,,1,0,36,53,23,36,12,17,6,8,35,53,11,43,7,19,0,1,9,10,18,62,53,115,,,,,,,,,
2004-451-l311-k310-R16,2004-451,R16,6,,l311,Hyung-Taik Lee,KOR,28.005,k310,Stefan Koubek,AUT,27.008,,,64 64,2,0,12,8,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS010/match-stats?isLive=False,92,1,1,63,82,43,63,7,19,3,4,50,82,21,55,8,16,3,7,10,10,29,71,79,153,,,,,,,,,,3,1,55,71,34,55,8,16,4,7,42,71,20,63,12,19,1,4,10,10,32,82,74,153,,,,,,,,,
2004-451-l360-sa49-R16,2004-451,R16,7,,l360,Ivan Ljubicic,CRO,24.795,sa49,Robin Soderling,SWE,19.392,,,62 64,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS012/match-stats?isLive=False,59,11,4,37,53,33,37,7,16,3,3,40,53,7,28,9,18,3,5,9,9,16,46,56,99,,,,,,,,,,1,2,28,46,21,28,9,18,2,5,30,46,4,37,9,16,0,3,9,9,13,53,43,99,,,,,,,,,
2004-451-s545-y061-R16,2004-451,R16,8,,s545,Sargis Sargsian,ARM,30.588,y061,Mikhail Youzhny,RUS,21.529,,,36 63 62,2,1,15,11,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS015/match-stats?isLive=False,113,2,3,43,71,30,43,16,28,3,6,46,71,15,39,23,45,5,12,13,13,38,84,84,155,,,,,,,,,,4,3,39,84,24,39,22,45,7,12,46,84,13,43,12,28,3,6,13,13,25,71,71,155,,,,,,,,,
2004-451-c478-b446-QF,2004-451,QF,3,,c478,Agustin Calleri,ARG,27.309,b446,Jonas Bjorkman,SWE,31.784,8,,64 64,2,0,12,8,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS004/match-stats?isLive=False,99,6,0,42,62,31,42,11,20,1,2,42,62,15,48,17,26,3,8,10,10,32,74,74,136,,,,,,,,,,6,1,48,74,33,48,9,26,5,8,42,74,11,42,9,20,1,2,10,10,20,62,62,136,,,,,,,,,
2004-451-e140-l311-QF,2004-451,QF,4,,e140,Nicolas Escude,FRA,27.755,l311,Hyung-Taik Lee,KOR,28.005,WC,,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS005/match-stats?isLive=False,70,4,3,33,50,24,33,11,17,0,1,35,50,9,29,12,19,4,4,9,9,21,48,56,98,,,,,,,,,,1,1,29,48,20,29,7,19,0,4,27,48,9,33,6,17,1,1,9,9,15,50,42,98,,,,,,,,,
2004-451-h336-s545-QF,2004-451,QF,2,,h336,Tim Henman,GBR,29.33,s545,Sargis Sargsian,ARM,30.588,7,,63 61,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS007/match-stats?isLive=False,67,2,1,22,41,16,22,16,19,0,0,32,41,19,42,11,17,4,9,8,8,30,59,62,100,,,,,,,,,,0,1,42,59,23,42,6,17,5,9,29,59,6,22,3,19,0,0,8,8,9,41,38,100,,,,,,,,,
2004-451-l360-g379-QF,2004-451,QF,1,,l360,Ivan Ljubicic,CRO,24.795,g379,Sebastien Grosjean,FRA,25.602,,4,63 57 64,2,1,17,14,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS006/match-stats?isLive=False,123,10,1,63,94,49,63,17,31,3,5,66,94,13,49,17,37,3,5,16,15,30,86,96,180,,,,,,,,,,2,4,49,86,36,49,20,37,2,5,56,86,14,63,14,31,2,5,15,16,28,94,84,180,,,,,,,,,
2004-451-e140-c478-SF,2004-451,SF,2,,e140,Nicolas Escude,FRA,27.755,c478,Agustin Calleri,ARG,27.309,WC,8,62 63,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/451/MS002/match-stats?isLive=False,77,9,1,32,44,29,32,7,12,0,0,36,44,17,43,13,22,3,10,9,8,30,65,66,109,,,,,,,,,,5,5,43,65,26,43,9,22,7,10,35,65,3,32,5,12,0,0,8,9,8,44,43,109,,,,,,,,,
2004-451-l360-h336-SF,2004-451,SF,1,,l360,Ivan Ljubicic,CRO,24.795,h336,Tim Henman,GBR,29.33,,7,76(2) 36 76(5),2,1,17,18,2,0,http://www.atpworldtour.com/en/scores/2004/451/MS003/match-stats?isLive=False,159,11,1,71,109,53,71,20,38,5,7,73,109,15,65,15,38,1,5,16,17,30,103,103,212,,,,,,,,,,5,1,65,103,50,65,23,38,4,5,73,103,18,71,18,38,2,7,17,16,36,109,109,212,,,,,,,,,
2004-451-e140-l360-F,2004-451,F,1,,e140,Nicolas Escude,FRA,27.755,l360,Ivan Ljubicic,CRO,24.795,WC,,63 76(4),2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/2004/451/MS001/match-stats?isLive=False,94,8,1,40,65,33,40,16,25,4,4,49,65,15,50,9,18,2,3,10,11,24,68,73,133,,,,,,,,,,7,1,50,68,35,50,9,18,1,3,44,68,7,40,9,25,0,4,11,10,16,65,60,133,,,,,,,,,
2004-7308-a202-k336-R32,2004-7308,R32,9,,a202,Wayne Arthurs,AUS,32.798,k336,Ivo Karlovic,CRO,24.854,WC,,67(5) 76(4) 75,2,1,20,18,1,1,http://www.atpworldtour.com/en/scores/2004/7308/MS030/match-stats?isLive=False,141,14,8,65,114,56,65,30,49,3,3,86,114,13,88,28,41,1,5,18,18,41,129,127,243,,,,,,,,,,24,7,88,129,75,88,13,41,4,5,88,129,9,65,19,49,0,3,18,18,28,114,116,243,,,,,,,,,
2004-7308-b804-v303-R32,2004-7308,R32,10,,b804,Karol Beck,SVK,21.755,v303,Brian Vahaly,USA,24.462,,,62 62,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS025/match-stats?isLive=False,63,4,1,25,46,19,25,14,21,0,0,33,46,14,27,13,23,4,5,8,8,27,50,60,96,,,,,,,,,,0,3,27,50,13,27,10,23,1,5,23,50,6,25,7,21,0,0,8,8,13,46,36,96,,,,,,,,,
2004-7308-c487-h528-R32,2004-7308,R32,3,,c487,Arnaud Clement,FRA,26.051,h528,Victor Hanescu,ROU,22.456,3,,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS027/match-stats?isLive=False,68,0,1,27,44,22,27,14,17,0,0,36,44,11,32,11,21,3,8,9,8,22,53,58,97,,,,,,,,,,5,4,32,53,21,32,10,21,5,8,31,53,5,27,3,17,0,0,8,9,8,44,39,97,,,,,,,,,
2004-7308-d362-h390-R32,2004-7308,R32,5,,d362,Taylor Dent,USA,22.698,h390,Luis Horna,PER,23.309,5,,62 63,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS024/match-stats?isLive=False,65,8,6,22,51,17,22,20,29,2,2,37,51,13,40,11,14,3,5,9,8,24,54,61,105,,,,,,,,,,2,2,40,54,27,40,3,14,2,5,30,54,5,22,9,29,0,2,8,9,14,51,44,105,,,,,,,,,
2004-7308-h377-b747-R32,2004-7308,R32,11,,h377,Dominik Hrbaty,SVK,26.002,b747,Julien Benneteau,FRA,22.043,,Q,61 64,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS022/match-stats?isLive=False,55,7,0,31,49,23,31,15,18,2,2,38,49,7,32,15,20,3,6,9,8,22,52,60,101,,,,,,,,,,3,4,32,52,25,32,5,20,3,6,30,52,8,31,3,18,0,2,8,9,11,49,41,101,,,,,,,,,
2004-7308-j129-r336-R32,2004-7308,R32,12,,j129,Thomas Johansson,SWE,28.782,r336,Christophe Rochus,BEL,25.056,WC,,61 63,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS026/match-stats?isLive=False,53,5,0,21,40,19,21,14,19,0,0,33,40,8,23,14,22,4,7,8,8,22,45,55,85,,,,,,,,,,3,3,23,45,15,23,8,22,3,7,23,45,2,21,5,19,0,0,8,8,7,40,30,85,,,,,,,,,
2004-7308-l290-l439-R32,2004-7308,R32,8,,l290,Nicolas Lapentti,ECU,27.395,l439,Irakli Labadze,GEO,22.572,8,,75 61,2,0,13,6,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS028/match-stats?isLive=False,61,5,3,28,53,24,28,17,25,1,1,41,53,13,38,5,11,3,5,10,9,18,49,59,102,,,,,,,,,,1,3,38,49,25,38,6,11,2,5,31,49,4,28,8,25,0,1,9,10,12,53,43,102,,,,,,,,,
2004-7308-l428-b484-R32,2004-7308,R32,13,,l428,Michael Llodra,FRA,23.631,b484,Lars Burgsmuller,GER,28.08,Q,,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS029/match-stats?isLive=False,60,7,3,34,54,23,34,15,20,5,6,38,54,6,24,19,27,4,7,9,8,25,51,63,105,,,,,,,,,,1,4,24,51,18,24,8,27,3,7,26,51,11,34,5,20,1,6,8,9,16,54,42,105,,,,,,,,,
2004-7308-m590-a385-R32,2004-7308,R32,7,,m590,Alberto Martin,ESP,25.376,a385,Mario Ancic,CRO,19.766,7,,63 67(6) 76(3),2,1,19,16,1,1,http://www.atpworldtour.com/en/scores/2004/7308/MS023/match-stats?isLive=False,142,2,5,74,113,50,74,20,39,3,6,70,113,15,59,31,51,5,8,16,17,46,110,116,223,,,,,,,,,,12,4,59,110,44,59,20,51,3,8,64,110,24,74,19,39,3,6,17,16,43,113,107,223,,,,,,,,,
2004-7308-n289-m759-R32,2004-7308,R32,6,,n289,Jarkko Nieminen,FIN,22.451,m759,Wesley Moodie,RSA,24.892,6,,46 76(6) 75,2,1,18,17,1,0,http://www.atpworldtour.com/en/scores/2004/7308/MS019/match-stats?isLive=False,131,1,2,59,100,42,59,28,41,5,7,70,100,22,78,14,29,2,8,17,17,36,107,106,207,,,,,,,,,,15,3,78,107,56,78,15,29,6,8,71,107,17,59,13,41,2,7,17,17,30,100,101,207,,,,,,,,,
2004-7308-r237-w367-R32,2004-7308,R32,14,,r237,Greg Rusedski,GBR,30.33,w367,Stan Wawrinka,SUI,18.771,,Q,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS021/match-stats?isLive=False,61,10,3,36,55,30,36,11,19,2,2,41,55,10,32,14,24,3,5,9,9,24,56,65,111,,,,,,,,,,4,3,32,56,22,32,10,24,2,5,32,56,6,36,8,19,0,2,9,9,14,55,46,111,,,,,,,,,
2004-7308-r583-f196-R32,2004-7308,R32,1,,r583,Todd Reid,AUS,19.588,f196,Wayne Ferreira,RSA,32.306,WC,1,60 61,2,0,12,1,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS016/match-stats?isLive=False,35,1,0,21,31,20,21,8,10,0,0,28,31,9,14,13,19,5,5,7,6,22,33,50,64,,,,,,,,,,1,3,14,33,5,14,6,19,0,5,11,33,1,21,2,10,0,0,6,7,3,31,14,64,,,,,,,,,
2004-7308-s480-e155-R32,2004-7308,R32,15,,s480,Davide Sanguinetti,ITA,31.362,e155,Daniel Elsner,GER,25.002,,Q,61 61,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS018/match-stats?isLive=False,42,4,1,27,41,19,27,8,14,4,5,27,41,12,18,15,20,6,10,7,7,27,38,54,79,,,,,,,,,,1,5,18,38,6,18,5,20,4,10,11,38,8,27,6,14,1,5,7,7,14,41,25,79,,,,,,,,,
2004-7308-s544-m762-R32,2004-7308,R32,2,,s544,Vincent Spadea,USA,29.462,m762,Jurgen Melzer,AUT,22.62,2,,76(4) 62,2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/2004/7308/MS031/match-stats?isLive=False,84,3,1,47,68,33,47,12,21,4,6,45,68,12,36,21,36,4,9,10,10,33,72,78,140,,,,,,,,,,5,5,36,72,24,36,15,36,5,9,39,72,14,47,9,21,2,6,10,10,23,68,62,140,,,,,,,,,
2004-7308-s681-g569-R32,2004-7308,R32,4,,s681,Cyril Saulnier,FRA,28.387,g569,Robby Ginepri,USA,21.244,,4,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS020/match-stats?isLive=False,66,1,1,34,59,26,34,16,25,2,2,42,59,12,39,10,18,2,4,10,9,22,57,64,116,,,,,,,,,,3,2,39,57,27,39,8,18,2,4,35,57,8,34,9,25,0,2,9,10,17,59,52,116,,,,,,,,,
2004-7308-s693-c433-R32,2004-7308,R32,16,,s693,Raemon Sluiter,NED,25.728,c433,Guillermo Canas,ARG,26.112,,,64 64,2,0,12,8,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS017/match-stats?isLive=False,88,4,3,47,79,34,47,19,32,7,7,53,79,14,47,6,12,2,3,10,10,20,59,73,138,,,,,,,,,,3,0,47,59,33,47,6,12,1,3,39,59,13,47,13,32,0,7,10,10,26,79,65,138,,,,,,,,,
2004-7308-d362-b804-R16,2004-7308,R16,3,,d362,Taylor Dent,USA,22.698,b804,Karol Beck,SVK,21.755,5,,76(6) 75,2,0,14,11,1,0,http://www.atpworldtour.com/en/scores/2004/7308/MS012/match-stats?isLive=False,98,5,6,41,78,30,41,22,37,1,2,52,78,14,44,13,34,2,4,12,12,27,78,79,156,,,,,,,,,,3,5,44,78,30,44,21,34,2,4,51,78,11,41,15,37,1,2,12,12,26,78,77,156,,,,,,,,,
2004-7308-h377-m590-R16,2004-7308,R16,5,,h377,Dominik Hrbaty,SVK,26.002,m590,Alberto Martin,ESP,25.376,,7,62 63,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS011/match-stats?isLive=False,57,5,1,32,45,24,32,8,13,0,1,32,45,13,28,11,21,4,5,9,8,24,49,56,94,,,,,,,,,,1,2,28,49,15,28,10,21,1,5,25,49,8,32,5,13,1,1,8,9,13,45,38,94,,,,,,,,,
2004-7308-j129-c487-R16,2004-7308,R16,2,,j129,Thomas Johansson,SWE,28.782,c487,Arnaud Clement,FRA,26.051,WC,3,64 63,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS013/match-stats?isLive=False,105,5,3,41,78,27,41,17,37,7,9,44,78,18,41,18,29,5,11,9,10,36,70,80,148,,,,,,,,,,3,6,41,70,23,41,11,29,6,11,34,70,14,41,20,37,2,9,10,9,34,78,68,148,,,,,,,,,
2004-7308-l428-l290-R16,2004-7308,R16,6,,l428,Michael Llodra,FRA,23.631,l290,Nicolas Lapentti,ECU,27.395,Q,8,61 63,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2004/7308/MS014/match-stats?isLive=False,53,3,0,29,40,26,29,7,11,1,1,33,40,11,34,15,22,4,7,8,8,26,56,59,96,,,,,,,,,,3,0,34,56,23,34,7,22,3,7,30,56,3,29,4,11,0,1,8,8,7,40,37,96,,,,,,,,,
2004-7308-n289-s480-R16,2004-7308,R16,4,,n289,Jarkko Nieminen,FIN,22.451,s480,Davide Sanguinetti,ITA,31.362,6,,76(2) 64,2,0,13,10,1,0,http://www.atpworldtour.com/en/scores/2004/7308/MS009/match-stats?isLive=False,77,5,2,48,72,35,48,13,24,6,8,48,72,11,41,15,24,3,4,11,11,26,65,74,137,,,,,,,,,,4,1,41,65,30,41,9,24,1,4,39,65,13,48,11,24,2,8,11,11,24,72,63,137,,,,,,,,,
