id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2007-2205-g753-ma38-QF,2007-2205,QF,4,,g753,David Guez,FRA,24.064,ma38,Jan Mertl,CZE,24.994,,,62 46 61,2,1,16,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-l797-l428-QF,2007-2205,QF,1,,l797,Lukas Lacko,SVK,19.161,l428,Michael Llodra,FRA,26.62,,2,64 36 64,2,1,15,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-o133-o252-QF,2007-2205,QF,3,,o133,Noam Okun,ISR,28.709,o252,Scott Oudsema,USA,20.5,7,Q,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-r368-a356-QF,2007-2205,QF,2,,r368,Michael Russell,USA,28.666,a356,Thierry Ascione,FRA,25.956,4,,61 62,2,0,12,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-g753-l797-SF,2007-2205,SF,2,,g753,David Guez,FRA,24.064,l797,Lukas Lacko,SVK,19.161,,,75 62,2,0,13,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-r368-o133-SF,2007-2205,SF,1,(RET),r368,Michael Russell,USA,28.666,o133,Noam Okun,ISR,28.709,4,7,61 11 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2205-r368-g753-F,2007-2205,F,1,,r368,Michael Russell,USA,28.666,g753,David Guez,FRA,24.064,4,,60 61,2,0,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-a503-h908-Q1,2007-451,Q1,3,,a503,Musaad Al Jazzaf,KUW,22.698,h908,Abdulla Hajji,QAT,16.072,WC,WC,61 63,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-a656-k263-Q1,2007-451,Q1,4,,a656,Guillermo Alcaide,ESP,20.596,k263,Julian Knowle,AUT,32.674,,,26 64 76(9),2,1,15,16,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-ba53-d801-Q1,2007-451,Q1,5,,ba53,Jamie Baker,GBR,20.405,d801,Alexandr Dolgopolov,UKR,18.15,,,63 16 76(5),2,1,14,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-bc11-z072-Q1,2007-451,Q1,6,,bc11,Sergei Bubka,UKR,19.892,z072,Nenad Zimonjic,SRB,30.575,,,75 64,2,0,13,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c445-c611-Q1,2007-451,Q1,1,,c445,Frantisek Cermak,CZE,30.131,c611,Tobias Clemens,GER,27.381,,7,62 60,2,0,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-k436-g527-Q1,2007-451,Q1,7,,k436,Dieter Kindlmann,GER,24.577,g527,Luka Gregorc,SLO,22.881,,,75 64,2,0,13,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-m915-g806-Q1,2007-451,Q1,8,,m915,Daniel Munoz de la Nava,ESP,24.924,g806,Andrey Golubev,KAZ,19.443,,,60 62,2,0,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-mc81-l391-Q1,2007-451,Q1,9,,mc81,Jamie Murray,GBR,20.884,l391,Jaroslav Levinsky,CZE,25.889,,,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-t840-sa81-Q1,2007-451,Q1,10,,t840,Viktor Troicki,SRB,20.892,sa81,Dmitri Sitak,RUS,23.825,,,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-v339-m744-Q1,2007-451,Q1,2,,v339,Simone Vagnozzi,ITA,23.588,m744,Karim Maamoun,EGY,27.12,8,,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-b503-ba53-Q2,2007-451,Q2,4,,b503,George Bastl,SUI,31.75,ba53,Jamie Baker,GBR,20.405,4,,46 76(7) 62,2,1,17,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c445-t840-Q2,2007-451,Q2,8,,c445,Frantisek Cermak,CZE,30.131,t840,Viktor Troicki,SRB,20.892,,,64 62,2,0,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c582-bc11-Q2,2007-451,Q2,3,,c582,Marco Chiudinelli,SUI,25.309,bc11,Sergei Bubka,UKR,19.892,3,,62 61,2,0,12,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c585-mc81-Q2,2007-451,Q2,5,,c585,Tomas Cakl,CZE,25.685,mc81,Jamie Murray,GBR,20.884,5,,61 64,2,0,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-g512-a656-Q2,2007-451,Q2,1,,g512,Denis Gremelmayr,GER,25.376,a656,Guillermo Alcaide,ESP,20.596,1,,63 46 63,2,1,16,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-l395-k436-Q2,2007-451,Q2,2,,l395,Federico Luzzi,ITA,26.994,k436,Dieter Kindlmann,GER,24.577,2,,36 64 62,2,1,15,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-sc77-a503-Q2,2007-451,Q2,6,,sc77,Sergiy Stakhovsky,UKR,20.986,a503,Musaad Al Jazzaf,KUW,22.698,6,WC,60 62,2,0,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-v339-m915-Q2,2007-451,Q2,7,,v339,Simone Vagnozzi,ITA,23.588,m915,Daniel Munoz de la Nava,ESP,24.924,8,,64 64,2,0,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c582-sc77-Q3,2007-451,Q3,3,,c582,Marco Chiudinelli,SUI,25.309,sc77,Sergiy Stakhovsky,UKR,20.986,3,6,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-c585-b503-Q3,2007-451,Q3,4,,c585,Tomas Cakl,CZE,25.685,b503,George Bastl,SUI,31.75,5,4,36 75 63,2,1,16,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-g512-c445-Q3,2007-451,Q3,1,,g512,Denis Gremelmayr,GER,25.376,c445,Frantisek Cermak,CZE,30.131,1,,64 16 75,2,1,14,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-l395-v339-Q3,2007-451,Q3,2,,l395,Federico Luzzi,ITA,26.994,v339,Simone Vagnozzi,ITA,23.588,2,8,67(3) 61 76(1),2,1,19,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-451-b446-a479-R32,2007-451,R32,9,,b446,Jonas Bjorkman,SWE,34.774,a479,Nicolas Almagro,ESP,21.362,,,75 75,2,0,14,10,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS017/match-stats?isLive=False,114,3,2,63,90,39,63,17,27,5,6,56,90,18,53,16,31,3,8,12,12,34,84,90,174,,,,,,,,,,9,1,53,84,35,53,15,31,5,8,50,84,24,63,10,27,1,6,12,12,34,90,84,174,,,,,,,,,
2007-451-b837-k435-R32,2007-451,R32,3,,b837,Marcos Baghdatis,CYP,21.54,k435,Philipp Kohlschreiber,GER,23.209,3,,64 75,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS027/match-stats?isLive=False,100,3,2,34,92,22,34,35,58,11,12,57,92,11,39,10,20,3,4,11,11,21,59,78,151,,,,,,,,,,2,1,39,59,28,39,10,20,1,4,38,59,12,34,23,58,1,12,11,11,35,92,73,151,,,,,,,,,
2007-451-c582-c585-R32,2007-451,R32,10,,c582,Marco Chiudinelli,SUI,25.309,c585,Tomas Cakl,CZE,25.685,Q,Q,62 62,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS022/match-stats?isLive=False,49,4,2,31,52,23,31,9,21,2,4,32,52,26,44,5,8,6,8,8,8,31,52,63,104,,,,,,,,,,0,1,44,52,18,44,3,8,2,8,21,52,8,31,12,21,2,4,8,8,20,52,41,104,,,,,,,,,
2007-451-d402-l311-R32,2007-451,R32,1,,d402,Nikolay Davydenko,RUS,25.58,l311,Hyung-Taik Lee,KOR,30.994,1,,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS016/match-stats?isLive=False,83,2,3,41,61,37,41,9,20,0,0,46,61,14,47,9,20,2,5,11,11,23,67,69,128,,,,,,,,,,1,0,47,67,33,47,11,20,3,5,44,67,4,41,11,20,0,0,11,11,15,61,59,128,,,,,,,,,
2007-451-e121-j129-R32,2007-451,R32,11,,e121,Younes El Aynaoui,MAR,35.303,j129,Thomas Johansson,SWE,31.771,WC,,76(5) 76(1),2,0,14,12,2,0,http://www.atpworldtour.com/en/scores/2007/451/MS030/match-stats?isLive=False,110,7,2,57,84,46,57,15,27,3,4,61,84,11,44,14,35,1,2,12,12,25,79,86,163,,,,,,,,,,9,2,44,79,33,44,21,35,1,2,54,79,11,57,12,27,1,4,12,12,23,84,77,163,,,,,,,,,
2007-451-g476-s843-R32,2007-451,R32,12,,g476,Guillermo Garcia-Lopez,ESP,23.575,s843,Potito Starace,ITA,25.465,,WC,26 75 75,2,1,16,16,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS025/match-stats?isLive=False,188,2,6,75,121,49,75,17,46,22,28,66,121,40,95,23,44,6,29,16,16,63,139,129,260,,,,,,,,,,2,3,95,139,55,95,21,44,23,29,76,139,26,75,29,46,6,28,16,16,55,121,131,260,,,,,,,,,
2007-451-l360-g512-R32,2007-451,R32,2,,l360,Ivan Ljubicic,CRO,27.784,g512,Denis Gremelmayr,GER,25.376,2,Q,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS031/match-stats?isLive=False,59,9,5,30,52,26,30,11,22,2,2,37,52,6,21,13,17,4,6,8,7,19,38,56,90,,,,,,,,,,0,0,21,38,15,21,4,17,2,6,19,38,4,30,11,22,0,2,7,8,15,52,34,90,,,,,,,,,
2007-451-l395-m762-R32,2007-451,R32,13,,l395,Federico Luzzi,ITA,26.994,m762,Jurgen Melzer,AUT,25.61,Q,,57 64 75,2,1,18,16,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS018/match-stats?isLive=False,152,8,7,72,127,59,72,21,55,11,13,80,127,24,73,16,37,3,7,17,17,40,110,120,237,,,,,,,,,,9,2,73,110,49,73,21,37,4,7,70,110,13,72,34,55,2,13,17,17,47,127,117,237,,,,,,,,,
2007-451-m595-w367-R32,2007-451,R32,8,,m595,Max Mirnyi,BLR,29.486,w367,Stan Wawrinka,SUI,21.76,,8,57 64 64,2,1,17,15,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS023/match-stats?isLive=False,130,6,5,64,106,51,64,18,42,6,8,69,106,19,66,16,32,3,5,16,16,35,98,104,204,,,,,,,,,,1,4,66,98,47,66,16,32,2,5,63,98,13,64,24,42,2,8,16,16,37,106,100,204,,,,,,,,,
2007-451-mc10-v254-R32,2007-451,R32,4,,mc10,Andy Murray,GBR,19.629,v254,Filippo Volandri,ITA,25.322,4,,46 62 64,2,1,16,12,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS020/match-stats?isLive=False,109,5,3,47,78,32,47,19,31,3,6,51,78,19,50,16,34,5,9,14,14,35,84,86,162,,,,,,,,,,1,2,50,84,31,50,18,34,4,9,49,84,15,47,12,31,3,6,14,14,27,78,76,162,,,,,,,,,
2007-451-mc65-sa93-R32,2007-451,R32,14,,mc65,Gael Monfils,FRA,20.333,sa93,Andreas Seppi,ITA,22.862,,,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS029/match-stats?isLive=False,76,2,2,34,57,24,34,14,23,2,4,38,57,14,34,15,27,4,10,10,9,29,61,67,118,,,,,,,,,,1,0,34,61,20,34,12,27,6,10,32,61,10,34,9,23,2,4,9,10,19,57,51,118,,,,,,,,,
2007-451-r336-m590-R32,2007-451,R32,16,,r336,Christophe Rochus,BEL,28.045,m590,Alberto Martin,ESP,28.365,,,64 75,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS021/match-stats?isLive=False,95,0,2,46,68,32,46,12,22,3,5,44,68,16,47,12,23,4,8,11,11,28,70,72,138,,,,,,,,,,3,2,47,70,31,47,11,23,4,8,42,70,14,46,10,22,2,5,11,11,24,68,66,138,,,,,,,,,
2007-451-r383-k346-R32,2007-451,R32,15,,r383,Ruben Ramirez Hidalgo,ESP,28.986,k346,Sultan Khalfan,QAT,29.793,,WC,76(5) 62,2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/2007/451/MS026/match-stats?isLive=False,87,2,5,35,59,26,35,10,24,3,6,36,59,16,43,26,41,5,14,10,10,42,84,78,143,,,,,,,,,,2,8,43,84,27,43,15,41,9,14,42,84,9,35,14,24,3,6,10,10,23,59,65,143,,,,,,,,,
2007-451-r397-g379-R32,2007-451,R32,7,,r397,Olivier Rochus,BEL,25.954,g379,Sebastien Grosjean,FRA,28.591,,7,64 64,2,0,12,8,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS019/match-stats?isLive=False,97,1,2,33,55,24,33,10,22,1,4,34,55,12,35,25,40,5,8,10,10,37,75,71,130,,,,,,,,,,7,2,35,75,23,35,15,40,3,8,38,75,9,33,12,22,3,4,10,10,21,55,59,130,,,,,,,,,
2007-451-sa49-v309-R32,2007-451,R32,6,,sa49,Robin Soderling,SWE,22.381,v309,Kristof Vliegen,BEL,24.526,6,,63 63,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS024/match-stats?isLive=False,71,2,1,32,57,22,32,13,25,0,2,35,57,21,41,9,13,5,5,9,9,30,54,65,111,,,,,,,,,,1,0,41,54,20,41,4,13,0,5,24,54,10,32,12,25,2,2,9,9,22,57,46,111,,,,,,,,,
2007-451-y061-b570-R32,2007-451,R32,5,,y061,Mikhail Youzhny,RUS,24.518,b570,Daniele Bracciali,ITA,28.975,5,,75 63,2,0,13,8,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS028/match-stats?isLive=False,87,5,1,47,62,34,47,9,15,4,5,43,62,17,49,18,29,4,6,10,11,35,78,78,140,,,,,,,,,,2,1,49,78,32,49,11,29,2,6,43,78,13,47,6,15,1,5,11,10,19,62,62,140,,,,,,,,,
2007-451-b837-r383-R16,2007-451,R16,3,,b837,Marcos Baghdatis,CYP,21.54,r383,Ruben Ramirez Hidalgo,ESP,28.986,3,,62 60,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2007/451/MS013/match-stats?isLive=False,65,1,1,26,49,18,26,16,23,3,3,34,49,17,35,12,17,5,12,7,7,29,52,63,101,,,,,,,,,,0,1,35,52,18,35,5,17,7,12,23,52,8,26,7,23,0,3,7,7,15,49,38,101,,,,,,,,,
