id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
1999-451-s636-m475-R32,1999-451,R32,12,,s636,Rainer Schuettler,GER,22.693,m475,Andrei Medvedev,UKR,24.344,Q,,46 63 62,2,1,16,11,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS025/match-stats?isLive=False,110,1,3,49,82,31,49,18,33,3,8,49,82,22,53,27,39,7,11,14,13,49,92,98,174,,,,,,,,,,1,5,53,92,31,53,12,39,4,11,43,92,18,49,15,33,5,8,13,14,33,82,76,174,,,,,,,,,
1999-451-t136-s381-R32,1999-451,R32,8,,t136,Jeff Tarango,USA,30.123,s381,Jan Siemerink,NED,28.723,,8,63 63,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS019/match-stats?isLive=False,64,1,3,34,51,27,34,10,17,0,0,37,51,10,32,12,22,3,7,9,9,22,54,59,105,,,,,,,,,,4,1,32,54,22,32,10,22,4,7,32,54,7,34,7,17,0,0,9,9,14,51,46,105,,,,,,,,,
1999-451-v141-j129-R32,1999-451,R32,6,,v141,Daniel Vacek,CZE,27.758,j129,Thomas Johansson,SWE,23.779,,6,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS024/match-stats?isLive=False,62,4,0,29,45,19,29,13,16,2,3,32,45,10,21,16,24,5,6,8,7,26,45,58,90,,,,,,,,,,3,1,21,45,11,21,8,24,1,6,19,45,10,29,3,16,1,3,7,8,13,45,32,90,,,,,,,,,
1999-451-v170-d228-R32,1999-451,R32,14,,v170,Christophe Van Garsse,BEL,24.537,d228,Filip Dewulf,BEL,26.803,Q,,61 76(3),2,0,13,7,1,0,http://www.atpworldtour.com/en/scores/1999/451/MS026/match-stats?isLive=False,75,2,2,39,63,32,39,13,24,1,2,45,63,11,31,19,36,3,8,10,9,30,67,75,130,,,,,,,,,,1,1,31,67,20,31,17,36,5,8,37,67,7,39,11,24,1,2,9,10,18,63,55,130,,,,,,,,,
1999-451-v195-s480-R32,1999-451,R32,15,,v195,Fernando Vicente,ESP,21.822,s480,Davide Sanguinetti,ITA,26.36,,,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS018/match-stats?isLive=False,54,2,1,22,41,18,22,14,19,0,0,32,41,11,27,13,20,4,6,8,7,24,47,56,88,,,,,,,,,,1,2,27,47,16,27,7,20,2,6,23,47,4,22,5,19,0,0,7,8,9,41,32,88,,,,,,,,,
1999-451-z073-c179-R32,1999-451,R32,16,,z073,Mariano Zabaleta,ARG,20.852,c179,Carlos Costa,ESP,30.701,,,64 63,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS030/match-stats?isLive=False,76,2,3,24,54,18,24,16,30,3,5,34,54,12,32,16,26,5,8,9,10,28,58,62,112,,,,,,,,,,3,4,32,58,20,32,10,26,3,8,30,58,6,24,14,30,2,5,10,9,20,54,50,112,,,,,,,,,
1999-451-a203-s568-R16,1999-451,R16,5,,a203,Karim Alami,MAR,25.612,s568,Franco Squillari,ARG,23.368,WC,,62 67(2) 75,2,1,19,14,0,1,http://www.atpworldtour.com/en/scores/1999/451/MS011/match-stats?isLive=False,123,6,3,64,109,46,64,21,45,7,9,67,109,14,52,23,42,5,7,16,16,37,94,104,203,,,,,,,,,,4,7,52,94,38,52,19,42,2,7,57,94,18,64,24,45,2,9,16,16,42,109,99,203,,,,,,,,,
1999-451-a226-k267-R16,1999-451,R16,2,,a226,Hicham Arazi,MAR,25.209,k267,Yevgeny Kafelnikov,RUS,24.879,,3,36 61 76(10),2,1,16,13,1,0,http://www.atpworldtour.com/en/scores/1999/451/MS010/match-stats?isLive=False,109,7,2,53,92,39,53,24,39,4,6,63,92,15,62,21,36,3,9,14,14,36,98,99,190,,,,,,,,,,7,4,62,98,47,62,15,36,6,9,62,98,14,53,15,39,2,6,14,14,29,92,91,190,,,,,,,,,
1999-451-h336-e121-R16,1999-451,R16,1,,h336,Tim Henman,GBR,24.327,e121,Younes El Aynaoui,MAR,27.311,1,,46 63 60,2,1,16,9,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS008/match-stats?isLive=False,121,9,1,46,86,37,46,20,40,7,8,57,86,18,57,28,42,4,15,13,12,46,99,103,185,,,,,,,,,,8,3,57,99,39,57,14,42,11,15,53,99,9,46,20,40,1,8,12,13,29,86,82,185,,,,,,,,,
1999-451-i034-v170-R16,1999-451,R16,3,,i034,Goran Ivanisevic,CRO,27.309,v170,Christophe Van Garsse,BEL,24.537,4,Q,63 60,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS013/match-stats?isLive=False,44,9,1,21,41,17,21,15,20,0,0,32,41,10,23,12,19,4,6,8,7,22,42,54,83,,,,,,,,,,1,6,23,42,13,23,7,19,2,6,20,42,4,21,5,20,0,0,7,8,9,41,29,83,,,,,,,,,
1999-451-p226-s015-R16,1999-451,R16,4,,p226,Cedric Pioline,FRA,29.553,s015,Javier Sanchez,ESP,30.924,7,WC,76(2) 62,2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/1999/451/MS014/match-stats?isLive=False,86,7,2,29,63,25,29,16,34,5,7,41,63,20,47,9,17,4,8,10,10,29,64,70,127,,,,,,,,,,0,2,47,64,27,47,8,17,4,8,35,64,4,29,18,34,2,7,10,10,22,63,57,127,,,,,,,,,
1999-451-s636-v141-R16,1999-451,R16,6,,s636,Rainer Schuettler,GER,22.693,v141,Daniel Vacek,CZE,27.758,Q,,76(3) 63,2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/1999/451/MS012/match-stats?isLive=False,97,0,3,53,90,35,53,23,37,7,8,58,90,15,39,11,28,2,5,11,10,26,67,84,157,,,,,,,,,,2,1,39,67,24,39,17,28,3,5,41,67,18,53,14,37,1,8,10,11,32,90,73,157,,,,,,,,,
1999-451-t136-v195-R16,1999-451,R16,7,,t136,Jeff Tarango,USA,30.123,v195,Fernando Vicente,ESP,21.822,,,63 75,2,0,13,8,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS009/match-stats?isLive=False,91,2,3,39,67,29,39,10,28,1,4,39,67,15,35,22,37,5,10,11,10,37,72,76,139,,,,,,,,,,4,8,35,72,20,35,15,37,5,10,35,72,10,39,18,28,3,4,10,11,28,67,63,139,,,,,,,,,
1999-451-z073-k190-R16,1999-451,R16,8,,z073,Mariano Zabaleta,ARG,20.852,k190,Bernd Karbacher,GER,30.752,,WC,60 36 75,2,1,16,11,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS015/match-stats?isLive=False,111,6,2,45,75,34,45,15,30,4,6,49,75,20,53,14,35,5,12,13,14,34,88,83,163,,,,,,,,,,4,0,53,88,33,53,21,35,7,12,54,88,11,45,15,30,2,6,14,13,26,75,80,163,,,,,,,,,
1999-451-a203-a226-QF,1999-451,QF,4,,a203,Karim Alami,MAR,25.612,a226,Hicham Arazi,MAR,25.209,WC,,61 67(3) 64,2,1,18,12,0,1,http://www.atpworldtour.com/en/scores/1999/451/MS005/match-stats?isLive=False,122,11,0,55,94,38,55,19,39,7,10,57,94,17,56,30,47,7,17,14,15,47,103,104,197,,,,,,,,,,3,3,56,103,39,56,17,47,10,17,56,103,17,55,20,39,3,10,15,14,37,94,93,197,,,,,,,,,
1999-451-h336-t136-QF,1999-451,QF,1,,h336,Tim Henman,GBR,24.327,t136,Jeff Tarango,USA,30.123,1,,64 67(13) 64,2,1,18,15,0,1,http://www.atpworldtour.com/en/scores/1999/451/MS004/match-stats?isLive=False,154,21,0,59,101,48,59,21,42,2,5,69,101,27,70,22,53,5,14,16,16,49,123,118,224,,,,,,,,,,1,2,70,123,43,70,31,53,9,14,74,123,11,59,21,42,3,5,16,16,32,101,106,224,,,,,,,,,
1999-451-p226-z073-QF,1999-451,QF,3,,p226,Cedric Pioline,FRA,29.553,z073,Mariano Zabaleta,ARG,20.852,7,,76(2) 62,2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/1999/451/MS007/match-stats?isLive=False,77,5,1,40,59,34,40,12,19,0,0,46,59,10,38,9,21,2,4,10,10,19,59,65,118,,,,,,,,,,5,2,38,59,28,38,12,21,2,4,40,59,6,40,7,19,0,0,10,10,13,59,53,118,,,,,,,,,
1999-451-s636-i034-QF,1999-451,QF,2,,s636,Rainer Schuettler,GER,22.693,i034,Goran Ivanisevic,CRO,27.309,Q,4,62 67(5) 62,2,1,18,11,0,1,http://www.atpworldtour.com/en/scores/1999/451/MS006/match-stats?isLive=False,104,4,2,48,88,34,48,22,40,6,8,56,88,18,61,33,43,6,18,14,14,51,104,107,192,,,,,,,,,,11,16,61,104,43,61,10,43,12,18,53,104,14,48,18,40,2,8,14,14,32,88,85,192,,,,,,,,,
1999-451-h336-a203-SF,1999-451,SF,1,,h336,Tim Henman,GBR,24.327,a203,Karim Alami,MAR,25.612,1,WC,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS002/match-stats?isLive=False,73,3,0,26,46,20,26,15,20,2,3,35,46,16,37,12,27,4,10,9,9,28,64,63,110,,,,,,,,,,1,2,37,64,21,37,15,27,6,10,36,64,6,26,5,20,1,3,9,9,11,46,47,110,,,,,,,,,
1999-451-s636-p226-SF,1999-451,SF,2,,s636,Rainer Schuettler,GER,22.693,p226,Cedric Pioline,FRA,29.553,Q,7,36 62 75,2,1,16,13,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS003/match-stats?isLive=False,129,2,2,51,79,35,51,14,28,2,5,49,79,34,69,20,49,5,12,14,15,54,118,103,197,,,,,,,,,,2,1,69,118,35,69,29,49,7,12,64,118,16,51,14,28,3,5,15,14,30,79,94,197,,,,,,,,,
1999-451-s636-h336-F,1999-451,F,1,,s636,Rainer Schuettler,GER,22.693,h336,Tim Henman,GBR,24.327,Q,1,64 57 61,2,1,17,12,0,0,http://www.atpworldtour.com/en/scores/1999/451/MS001/match-stats?isLive=False,125,2,2,62,94,42,62,19,32,5,7,61,94,23,55,19,40,5,7,14,15,42,95,103,189,,,,,,,,,,3,1,55,95,32,55,21,40,2,7,53,95,20,62,13,32,2,7,15,14,33,94,86,189,,,,,,,,,
1999-7308-b397-s544-R32,1999-7308,R32,5,,b397,Byron Black,ZIM,29.244,s544,Vincent Spadea,USA,24.459,5,,16 76(6) 62,2,1,14,14,1,0,http://www.atpworldtour.com/en/scores/1999/7308/MS023/match-stats?isLive=False,120,5,4,45,79,35,45,18,34,3,6,53,79,17,59,24,47,3,8,13,14,41,106,94,185,,,,,,,,,,7,0,59,106,42,59,23,47,5,8,65,106,10,45,16,34,3,6,14,13,26,79,91,185,,,,,,,,,
1999-7308-c274-g379-R32,1999-7308,R32,6,,c274,Michael Chang,USA,26.868,g379,Sebastien Grosjean,FRA,20.599,6,Q,63 36 63,2,1,15,12,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS024/match-stats?isLive=False,106,5,2,36,84,30,36,26,48,7,10,56,84,15,48,23,39,4,9,14,13,38,87,94,171,,,,,,,,,,6,3,48,87,33,48,16,39,5,9,49,87,6,36,22,48,3,10,13,14,28,84,77,171,,,,,,,,,
1999-7308-d198-c243-R32,1999-7308,R32,9,,d198,Slava Dosedel,CZE,28.389,c243,Jim Courier,USA,28.381,,,75 63,2,0,13,8,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS017/match-stats?isLive=False,71,5,0,37,53,29,37,12,16,1,1,41,53,10,41,18,30,3,8,10,11,28,71,69,124,,,,,,,,,,3,2,41,71,31,41,12,30,5,8,43,71,8,37,4,16,0,1,11,10,12,53,55,124,,,,,,,,,
1999-7308-d270-g354-R32,1999-7308,R32,10,,d270,Scott Draper,AUS,24.58,g354,Justin Gimelstob,USA,21.94,,,36 76(6) 63,2,1,16,15,1,0,http://www.atpworldtour.com/en/scores/1999/7308/MS025/match-stats?isLive=False,129,11,2,68,103,51,68,15,35,10,13,66,103,22,75,20,33,4,8,14,16,42,108,108,211,,,,,,,,,,11,5,75,108,53,75,13,33,4,8,66,108,17,68,20,35,3,13,16,14,37,103,103,211,,,,,,,,,
1999-7308-e113-w035-R32,1999-7308,R32,2,,e113,Thomas Enqvist,SWE,24.809,w035,Mark Woodforde,AUS,33.282,2,,06 64 64,2,1,12,14,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS031/match-stats?isLive=False,91,11,2,42,76,34,42,13,34,4,8,47,76,12,41,16,38,3,13,13,13,28,79,75,155,,,,,,,,,,10,2,41,79,29,41,22,38,10,13,51,79,8,42,21,34,4,8,13,13,29,76,80,155,,,,,,,,,
1999-7308-g297-d206-R32,1999-7308,R32,11,,g297,Oliver Gross,GER,25.548,d206,Mark Draper,AUS,27.897,Q,WC,62 60,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS029/match-stats?isLive=False,41,1,1,22,37,20,22,9,15,1,1,29,37,12,23,12,16,5,10,7,7,24,39,53,76,,,,,,,,,,1,4,23,39,11,23,4,16,5,10,15,39,2,22,6,15,0,1,7,7,8,37,23,76,,,,,,,,,
1999-7308-h377-p372-R32,1999-7308,R32,8,,h377,Dominik Hrbaty,SVK,21,p372,Mariano Puerta,ARG,20.293,,8,46 61 75,2,1,17,12,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS028/match-stats?isLive=False,120,13,10,58,116,43,58,31,58,17,18,74,116,23,68,13,27,3,9,15,14,36,95,110,211,,,,,,,,,,6,4,68,95,45,68,14,27,6,9,59,95,15,58,27,58,1,18,14,15,42,116,101,211,,,,,,,,,
1999-7308-h432-k316-R32,1999-7308,R32,7,,h432,Lleyton Hewitt,AUS,17.862,k316,Nicolas Kiefer,GER,21.497,WC,7,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS019/match-stats?isLive=False,86,4,1,50,68,37,50,11,18,1,1,48,68,14,44,13,30,2,10,11,11,27,74,75,142,,,,,,,,,,5,3,44,74,30,44,17,30,8,10,47,74,13,50,7,18,0,1,11,11,20,68,67,142,,,,,,,,,
1999-7308-k293-g319-R32,1999-7308,R32,3,,k293,Gustavo Kuerten,BRA,22.317,g319,Jerome Golmard,FRA,25.319,3,,75 61,2,0,13,6,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS027/match-stats?isLive=False,64,17,1,28,53,24,28,18,25,1,1,42,53,10,30,13,26,3,4,10,9,23,56,65,109,,,,,,,,,,3,5,30,56,20,30,13,26,1,4,33,56,4,28,7,25,0,1,9,10,11,53,44,109,,,,,,,,,
1999-7308-n254-i052-R32,1999-7308,R32,12,,n254,Jiri Novak,CZE,23.784,i052,Andrew Ilie,AUS,22.712,,,62 61,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS018/match-stats?isLive=False,45,1,2,24,41,19,24,11,17,0,0,30,41,10,22,17,25,5,8,7,8,27,47,57,88,,,,,,,,,,2,4,22,47,12,22,8,25,3,8,20,47,5,24,6,17,0,0,8,7,11,41,31,88,,,,,,,,,
1999-7308-p045-w136-R32,1999-7308,R32,14,,p045,Gianluca Pozzi,ITA,33.548,w136,Todd Woodbridge,AUS,27.755,,,64 62,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS021/match-stats?isLive=False,69,5,1,24,49,19,24,17,25,1,2,36,49,16,37,13,25,4,7,9,9,29,62,65,111,,,,,,,,,,3,2,37,62,21,37,12,25,3,7,33,62,5,24,8,25,1,2,9,9,13,49,46,111,,,,,,,,,
1999-7308-p273-v166-R32,1999-7308,R32,15,,p273,David Prinosil,GER,25.819,v166,Adrian Voinea,ROU,24.411,,,76(0) 46 62,2,1,17,14,1,0,http://www.atpworldtour.com/en/scores/1999/7308/MS030/match-stats?isLive=False,102,8,8,49,102,37,49,26,53,6,9,63,102,19,54,14,29,4,8,15,15,33,83,96,185,,,,,,,,,,6,2,54,83,35,54,15,29,4,8,50,83,12,49,27,53,3,9,15,15,39,102,89,185,,,,,,,,,
1999-7308-p280-t166-R32,1999-7308,R32,13,,p280,Andrei Pavel,ROU,24.938,t166,Mikael Tillstrom,SWE,26.83,,Q,63 63,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS022/match-stats?isLive=False,68,5,2,41,54,28,41,8,13,3,4,36,54,23,51,16,28,4,11,9,9,39,79,75,133,,,,,,,,,,5,4,51,79,28,51,12,28,7,11,40,79,13,41,5,13,1,4,9,9,18,54,58,133,,,,,,,,,
1999-7308-r255-s550-R32,1999-7308,R32,1,,r255,Patrick Rafter,AUS,26.018,s550,Takao Suzuki,JPN,22.29,1,Q,63 60,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS016/match-stats?isLive=False,54,4,3,36,55,29,36,9,19,8,8,38,55,14,28,4,8,4,7,8,7,18,36,56,91,,,,,,,,,,2,2,28,36,14,28,4,8,3,7,18,36,7,36,10,19,0,8,7,8,17,55,35,91,,,,,,,,,
1999-7308-s331-d357-R32,1999-7308,R32,4,,s331,Jason Stoltenberg,AUS,28.75,d357,Arnaud Di Pasquale,FRA,19.897,4,,61 64,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS020/match-stats?isLive=False,61,7,3,32,57,28,32,12,25,1,1,40,57,9,25,14,27,3,7,9,8,23,52,63,109,,,,,,,,,,2,2,25,52,16,25,13,27,4,7,29,52,4,32,13,25,0,1,8,9,17,57,46,109,,,,,,,,,
1999-7308-t195-l226-R32,1999-7308,R32,16,,t195,Michael Tebbutt,AUS,28.034,l226,Sebastien Lareau,CAN,25.688,WC,,63 36 61,2,1,15,10,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS026/match-stats?isLive=False,89,6,5,36,75,26,36,21,39,0,3,47,75,14,37,17,30,5,7,13,12,31,67,78,142,,,,,,,,,,4,3,37,67,23,37,13,30,2,7,36,67,10,36,18,39,3,3,12,13,28,75,64,142,,,,,,,,,
1999-7308-b397-p280-R16,1999-7308,R16,5,,b397,Byron Black,ZIM,29.244,p280,Andrei Pavel,ROU,24.938,5,,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS011/match-stats?isLive=False,80,4,0,40,65,27,40,17,25,3,3,44,65,20,50,13,23,3,12,9,8,33,73,77,138,,,,,,,,,,2,0,50,73,30,50,10,23,9,12,40,73,13,40,8,25,0,3,8,9,21,65,61,138,,,,,,,,,
1999-7308-d198-r255-R16,1999-7308,R16,1,,d198,Slava Dosedel,CZE,28.389,r255,Patrick Rafter,AUS,26.018,,1,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS008/match-stats?isLive=False,79,3,1,57,76,37,57,14,19,4,4,51,76,9,47,11,16,2,4,11,11,20,63,71,139,,,,,,,,,,7,3,47,63,38,47,5,16,2,4,43,63,20,57,5,19,0,4,11,11,25,76,68,139,,,,,,,,,
1999-7308-d270-c274-R16,1999-7308,R16,6,,d270,Scott Draper,AUS,24.58,c274,Michael Chang,USA,26.868,,6,63 76(6),2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/1999/7308/MS012/match-stats?isLive=False,89,7,3,50,83,36,50,14,33,5,7,50,83,10,33,13,25,3,7,11,10,23,58,73,141,,,,,,,,,,5,1,33,58,23,33,12,25,4,7,35,58,14,50,19,33,2,7,10,11,33,83,68,141,,,,,,,,,
1999-7308-e113-p273-R16,1999-7308,R16,2,,e113,Thomas Enqvist,SWE,24.809,p273,David Prinosil,GER,25.819,2,,62 63,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/1999/7308/MS015/match-stats?isLive=False,56,6,2,25,52,20,25,17,27,0,1,37,52,7,22,13,23,4,4,9,8,20,45,57,97,,,,,,,,,,9,6,22,45,15,22,10,23,0,4,25,45,5,25,10,27,1,1,8,9,15,52,40,97,,,,,,,,,
