id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2005-2205-sd32-k436-R32,2005-2205,R32,8,,sd32,Gilles Simon,FRA,20.018,k436,Dieter Kindlmann,GER,22.583,,8,64 60,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-t332-s751-R32,2005-2205,R32,6,,t332,Tomas Tenconi,ITA,24.333,s751,Marcus Sarstrand,SWE,26.443,6,Q,16 75 64,2,1,14,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-v206-m759-R32,2005-2205,R32,2,,v206,Julien Varlet,FRA,27.319,m759,Wesley Moodie,RSA,25.887,,2,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-a356-p398-R16,2005-2205,R16,2,,a356,Thierry Ascione,FRA,23.962,p398,Arvind Parmar,GBR,26.782,3,,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-d357-s809-R16,2005-2205,R16,4,,d357,Arnaud Di Pasquale,FRA,25.895,s809,Yuri Schukin,KAZ,25.521,WC,,63 26 63,2,1,14,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-p436-l336-R16,2005-2205,R16,1,,p436,Bjorn Phau,GER,25.247,l336,Harel Levy,ISR,26.411,1,Q,63 61,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-p567-f344-R16,2005-2205,R16,5,,p567,Filip Prpic,SWE,22.604,f344,Jean-Christophe Faurel,FRA,23.825,Q,,63 63,2,0,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-s963-s550-R16,2005-2205,R16,6,,s963,Florent Serra,FRA,23.849,s550,Takao Suzuki,JPN,28.287,,,62 63,2,0,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-sd32-b929-R16,2005-2205,R16,7,,sd32,Gilles Simon,FRA,20.018,b929,Alex Bogdanovic,GBR,20.615,,,75 63,2,0,13,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-t332-m531-R16,2005-2205,R16,3,,t332,Tomas Tenconi,ITA,24.333,m531,Gouichi Motomura,JPN,31.024,6,Q,75 62,2,0,13,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-v206-s799-R16,2005-2205,R16,8,,v206,Julien Varlet,FRA,27.319,s799,Pavel Snobel,CZE,24.849,,LL,36 64 61,2,1,15,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-a356-p567-QF,2005-2205,QF,2,,a356,Thierry Ascione,FRA,23.962,p567,Filip Prpic,SWE,22.604,3,Q,62 64,2,0,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-p436-t332-QF,2005-2205,QF,1,,p436,Bjorn Phau,GER,25.247,t332,Tomas Tenconi,ITA,24.333,1,6,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-s963-d357-QF,2005-2205,QF,3,,s963,Florent Serra,FRA,23.849,d357,Arnaud Di Pasquale,FRA,25.895,,WC,67(6) 75 75,2,1,20,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-sd32-v206-QF,2005-2205,QF,4,,sd32,Gilles Simon,FRA,20.018,v206,Julien Varlet,FRA,27.319,,,16 75 60,2,1,14,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-p436-s963-SF,2005-2205,SF,1,,p436,Bjorn Phau,GER,25.247,s963,Florent Serra,FRA,23.849,1,,57 63 61,2,1,17,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-sd32-a356-SF,2005-2205,SF,2,,sd32,Gilles Simon,FRA,20.018,a356,Thierry Ascione,FRA,23.962,,3,26 64 61,2,1,14,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2205-sd32-p436-F,2005-2205,F,1,,sd32,Gilles Simon,FRA,20.018,p436,Bjorn Phau,GER,25.247,,1,63 60,2,0,12,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-451-b804-a511-R32,2005-451,R32,9,,b804,Karol Beck,SVK,22.75,a511,Igor Andreev,RUS,21.47,,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2005/451/MS022/match-stats?isLive=False,85,3,2,47,65,38,47,7,18,5,5,45,65,13,39,13,23,2,7,10,9,26,62,71,127,,,,,,,,,,3,5,39,62,26,39,10,23,5,7,36,62,9,47,11,18,0,5,9,10,20,65,56,127,,,,,,,,,
2005-451-c378-s677-R32,2005-451,R32,10,,c378,Albert Costa,ESP,29.524,s677,David Sanchez,ESP,26.704,,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2005/451/MS029/match-stats?isLive=False,100,7,1,42,58,31,42,7,16,2,4,38,58,25,52,12,26,4,14,10,9,37,78,75,136,,,,,,,,,,1,1,52,78,27,52,14,26,10,14,41,78,11,42,9,16,2,4,9,10,20,58,61,136,,,,,,,,,
2005-451-c582-p280-R32,2005-451,R32,5,,c582,Marco Chiudinelli,SUI,23.314,p280,Andrei Pavel,ROU,30.935,Q,5,75 67(8) 64,2,1,19,16,0,1,https://www.atptour.com/en/scores/2005/451/MS028/match-stats?isLive=False,141,4,3,81,106,56,81,14,25,6,9,70,106,28,83,15,27,5,8,17,17,43,110,113,216,,,,,,,,,,9,3,83,110,55,83,12,27,3,8,67,110,25,81,11,25,3,9,17,17,36,106,103,216,,,,,,,,,
2005-451-d402-k336-R32,2005-451,R32,8,,d402,Nikolay Davydenko,RUS,23.586,k336,Ivo Karlovic,CRO,25.849,8,,76(7) 63,2,0,13,9,1,0,https://www.atptour.com/en/scores/2005/451/MS023/match-stats?isLive=False,101,1,1,49,69,39,49,14,20,2,2,53,69,16,53,20,37,1,9,11,10,36,90,89,159,,,,,,,,,,13,7,53,90,37,53,17,37,8,9,54,90,10,49,6,20,0,2,10,11,16,69,70,159,,,,,,,,,
2005-451-f324-f401-R32,2005-451,R32,1,,f324,Roger Federer,SUI,23.403,f401,David Ferrer,ESP,22.752,1,,61 61,2,0,12,2,0,0,https://www.atptour.com/en/scores/2005/451/MS016/match-stats?isLive=False,58,1,1,39,52,27,39,7,13,0,0,34,52,14,25,12,21,5,7,7,7,26,46,60,98,,,,,,,,,,1,2,25,46,11,25,9,21,2,7,20,46,12,39,6,13,0,0,7,7,18,52,38,98,,,,,,,,,
2005-451-g379-ma30-R32,2005-451,R32,3,,g379,Sebastien Grosjean,FRA,26.596,ma30,Gilles Muller,LUX,21.65,3,,76(3) 62,2,0,13,8,1,0,https://www.atptour.com/en/scores/2005/451/MS020/match-stats?isLive=False,97,3,0,40,68,30,40,19,28,4,5,49,68,19,44,9,21,3,3,10,10,28,65,77,133,,,,,,,,,,2,4,44,65,25,44,12,21,0,3,37,65,10,40,9,28,1,5,10,10,19,68,56,133,,,,,,,,,
2005-451-l311-sc77-R32,2005-451,R32,11,,l311,Hyung-Taik Lee,KOR,29,sc77,Sergiy Stakhovsky,UKR,18.991,,Q,60 61,2,0,12,1,0,0,https://www.atptour.com/en/scores/2005/451/MS021/match-stats?isLive=False,8,3,1,30,32,27,30,1,2,0,0,28,32,18,25,3,5,5,6,7,6,21,30,49,62,,,,,,,,,,2,3,25,30,7,25,2,5,1,6,9,30,3,30,1,2,0,0,6,7,4,32,13,62,,,,,,,,,
2005-451-l360-w367-R32,2005-451,R32,6,,l360,Ivan Ljubicic,CRO,25.79,w367,Stan Wawrinka,SUI,19.766,6,Q,63 64,2,0,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-451-l397-v254-R32,2005-451,R32,7,,l397,Feliciano Lopez,ESP,23.287,v254,Filippo Volandri,ITA,23.327,7,,75 63,2,0,13,8,0,0,https://www.atptour.com/en/scores/2005/451/MS019/match-stats?isLive=False,70,2,2,35,57,32,35,12,22,0,0,44,57,8,28,10,28,2,7,11,10,18,56,62,113,,,,,,,,,,0,2,28,56,20,28,18,28,5,7,38,56,3,35,10,22,0,0,10,11,13,57,51,113,,,,,,,,,
2005-451-l480-u032-R32,2005-451,R32,12,,l480,Marc Lopez,ESP,22.424,u032,Bohdan Ulihrach,CZE,29.862,WC,,75 76(2),2,0,14,11,1,0,https://www.atptour.com/en/scores/2005/451/MS025/match-stats?isLive=False,117,2,0,38,72,30,38,15,34,4,7,45,72,29,67,20,38,4,17,12,12,49,105,94,177,,,,,,,,,,1,6,67,105,38,67,18,38,13,17,56,105,8,38,19,34,3,7,12,12,27,72,83,177,,,,,,,,,
2005-451-mc65-g374-R32,2005-451,R32,2,,mc65,Gael Monfils,FRA,18.338,g374,Gaston Gaudio,ARG,26.067,WC,2,64 76(4),2,0,13,10,1,0,https://www.atptour.com/en/scores/2005/451/MS031/match-stats?isLive=False,97,3,2,33,67,27,33,19,34,4,5,46,67,21,50,1,17,2,5,11,11,22,67,68,134,,,,,,,,,,0,0,50,67,29,50,16,17,3,5,45,67,6,33,15,34,1,5,11,11,21,67,66,134,,,,,,,,,
2005-451-n409-y061-R32,2005-451,R32,4,,n409,Rafael Nadal,ESP,18.583,y061,Mikhail Youzhny,RUS,22.524,,4,63 76(3),2,0,13,9,1,0,https://www.atptour.com/en/scores/2005/451/MS027/match-stats?isLive=False,94,3,5,45,70,36,45,9,25,2,4,45,70,21,46,8,15,3,3,11,10,29,61,74,131,,,,,,,,,,2,1,46,61,25,46,7,15,0,3,32,61,9,45,16,25,2,4,10,11,25,70,57,131,,,,,,,,,
2005-451-r237-h442-R32,2005-451,R32,13,,r237,Greg Rusedski,GBR,31.325,h442,Jan Hernych,CZE,25.489,,,63 75,2,0,13,8,0,0,https://www.atptour.com/en/scores/2005/451/MS017/match-stats?isLive=False,87,7,2,39,76,32,39,19,37,9,10,51,76,21,48,8,21,3,7,11,10,29,69,80,145,,,,,,,,,,0,1,48,69,27,48,13,21,4,7,40,69,7,39,18,37,1,10,10,11,25,76,65,145,,,,,,,,,
2005-451-s424-j129-R32,2005-451,R32,14,,s424,Fabrice Santoro,FRA,32.067,j129,Thomas Johansson,SWE,29.776,,,64 62,2,0,12,6,0,0,https://www.atptour.com/en/scores/2005/451/MS030/match-stats?isLive=False,79,9,2,37,61,27,37,17,24,5,5,44,61,11,39,18,25,3,8,9,9,29,64,73,125,,,,,,,,,,5,1,39,64,28,39,7,25,5,8,35,64,10,37,7,24,0,5,9,9,17,61,52,125,,,,,,,,,
2005-451-v256-m873-R32,2005-451,R32,16,,v256,Uros Vico,ITA,23.873,m873,Nicolas Mahut,FRA,22.951,Q,,46 63 64,2,1,16,13,0,0,https://www.atptour.com/en/scores/2005/451/MS018/match-stats?isLive=False,113,16,1,54,93,39,54,21,39,3,5,60,93,9,46,15,30,3,3,15,14,24,76,84,169,,,,,,,,,,8,3,46,76,37,46,15,30,0,3,52,76,15,54,18,39,2,5,14,15,33,93,85,169,,,,,,,,,
2005-451-v306-a618-R32,2005-451,R32,15,,v306,Fernando Verdasco,ESP,21.134,a618,Mohammed Abdulla,QAT,19.612,,WC,62 62,2,0,12,4,0,0,https://www.atptour.com/en/scores/2005/451/MS026/match-stats?isLive=False,54,5,3,26,45,22,26,11,19,1,1,33,45,8,22,17,27,4,5,8,8,25,49,58,94,,,,,,,,,,0,6,22,49,14,22,10,27,1,5,24,49,4,26,8,19,0,1,8,8,12,45,36,94,,,,,,,,,
2005-451-c378-c582-R16,2005-451,R16,6,,c378,Albert Costa,ESP,29.524,c582,Marco Chiudinelli,SUI,23.314,,Q,63 62,2,0,12,5,0,0,https://www.atptour.com/en/scores/2005/451/MS014/match-stats?isLive=False,77,9,2,27,44,24,27,8,17,3,4,32,44,20,48,14,19,5,10,8,9,34,67,66,111,,,,,,,,,,5,0,48,67,28,48,5,19,5,10,33,67,3,27,9,17,1,4,9,8,12,44,45,111,,,,,,,,,
2005-451-d402-b804-R16,2005-451,R16,5,,d402,Nikolay Davydenko,RUS,23.586,b804,Karol Beck,SVK,22.75,8,,76(2) 62,2,0,13,8,1,0,https://www.atptour.com/en/scores/2005/451/MS011/match-stats?isLive=False,108,1,1,40,67,26,40,16,27,3,5,42,67,17,42,19,34,4,17,10,10,36,76,78,143,,,,,,,,,,1,2,42,76,25,42,15,34,13,17,40,76,14,40,11,27,2,5,10,10,25,67,65,143,,,,,,,,,
2005-451-f324-r237-R16,2005-451,R16,1,,f324,Roger Federer,SUI,23.403,r237,Greg Rusedski,GBR,31.325,1,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2005/451/MS008/match-stats?isLive=False,61,2,0,34,56,23,34,19,22,2,2,42,56,12,34,9,18,2,5,10,9,21,52,63,108,,,,,,,,,,4,1,34,52,22,34,9,18,3,5,31,52,11,34,3,22,0,2,9,10,14,56,45,108,,,,,,,,,
2005-451-g379-l311-R16,2005-451,R16,2,,g379,Sebastien Grosjean,FRA,26.596,l311,Hyung-Taik Lee,KOR,29,3,,63 60,2,0,12,3,0,0,https://www.atptour.com/en/scores/2005/451/MS010/match-stats?isLive=False,75,3,0,28,46,19,28,13,18,0,1,32,46,18,33,13,22,5,9,8,7,31,55,63,101,,,,,,,,,,0,2,33,55,15,33,9,22,4,9,24,55,9,28,5,18,1,1,7,8,14,46,38,101,,,,,,,,,
2005-451-l360-l480-R16,2005-451,R16,3,,l360,Ivan Ljubicic,CRO,25.79,l480,Marc Lopez,ESP,22.424,6,WC,61 64,2,0,12,5,0,0,https://www.atptour.com/en/scores/2005/451/MS012/match-stats?isLive=False,76,7,2,33,54,26,33,13,21,2,2,39,54,12,32,12,23,3,7,9,8,24,55,63,109,,,,,,,,,,1,1,32,55,20,32,11,23,4,7,31,55,7,33,8,21,0,2,8,9,15,54,46,109,,,,,,,,,
2005-451-l397-v256-R16,2005-451,R16,4,,l397,Feliciano Lopez,ESP,23.287,v256,Uros Vico,ITA,23.873,7,Q,62 76(6),2,0,13,8,1,0,https://www.atptour.com/en/scores/2005/451/MS009/match-stats?isLive=False,97,7,3,36,66,30,36,16,30,2,3,46,66,16,44,15,31,3,9,10,10,31,75,77,141,,,,,,,,,,5,3,44,75,28,44,16,31,6,9,44,75,6,36,14,30,1,3,10,10,20,66,64,141,,,,,,,,,
2005-451-n409-v306-R16,2005-451,R16,7,,n409,Rafael Nadal,ESP,18.583,v306,Fernando Verdasco,ESP,21.134,,,62 64,2,0,12,6,0,0,https://www.atptour.com/en/scores/2005/451/MS013/match-stats?isLive=False,72,2,1,28,48,21,28,10,20,2,4,31,48,18,39,16,22,5,13,9,9,34,61,65,109,,,,,,,,,,1,3,39,61,21,39,6,22,8,13,27,61,7,28,10,20,2,4,9,9,17,48,44,109,,,,,,,,,
2005-451-s424-mc65-R16,2005-451,R16,8,,s424,Fabrice Santoro,FRA,32.067,mc65,Gael Monfils,FRA,18.338,,WC,62 46 75,2,1,17,13,0,0,https://www.atptour.com/en/scores/2005/451/MS015/match-stats?isLive=False,158,2,4,72,117,48,72,23,45,8,10,71,117,18,55,17,33,4,7,15,15,35,88,106,205,,,,,,,,,,2,3,55,88,37,55,16,33,3,7,53,88,24,72,22,45,2,10,15,15,46,117,99,205,,,,,,,,,
2005-451-c378-s424-QF,2005-451,QF,4,(RET),c378,Albert Costa,ESP,29.524,s424,Fabrice Santoro,FRA,32.067,,,62 30 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-451-d402-g379-QF,2005-451,QF,2,,d402,Nikolay Davydenko,RUS,23.586,g379,Sebastien Grosjean,FRA,26.596,8,3,26 63 62,2,1,14,11,0,0,https://www.atptour.com/en/scores/2005/451/MS005/match-stats?isLive=False,120,2,2,55,76,29,55,11,21,5,10,40,76,21,55,27,39,7,15,12,13,48,94,88,170,,,,,,,,,,2,3,55,94,34,55,12,39,8,15,46,94,26,55,10,21,5,10,13,12,36,76,82,170,,,,,,,,,
2005-451-f324-l397-QF,2005-451,QF,1,,f324,Roger Federer,SUI,23.403,l397,Feliciano Lopez,ESP,23.287,1,7,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/2005/451/MS004/match-stats?isLive=False,51,6,1,27,41,23,27,10,14,1,1,33,41,12,29,13,18,4,6,8,7,25,47,58,88,,,,,,,,,,0,4,29,47,17,29,5,18,2,6,22,47,4,27,4,14,0,1,7,8,8,41,30,88,,,,,,,,,
2005-451-l360-n409-QF,2005-451,QF,3,,l360,Ivan Ljubicic,CRO,25.79,n409,Rafael Nadal,ESP,18.583,6,,62 67(3) 63,2,1,18,12,0,1,https://www.atptour.com/en/scores/2005/451/MS006/match-stats?isLive=False,152,9,3,63,98,48,63,18,35,7,8,66,98,15,50,10,30,4,6,15,14,25,80,91,178,,,,,,,,,,2,3,50,80,35,50,20,30,2,6,55,80,15,63,17,35,1,8,14,15,32,98,87,178,,,,,,,,,
2005-451-f324-d402-SF,2005-451,SF,1,,f324,Roger Federer,SUI,23.403,d402,Nikolay Davydenko,RUS,23.586,1,8,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2005/451/MS002/match-stats?isLive=False,65,7,0,37,58,27,37,16,21,1,1,43,58,12,44,6,8,2,6,10,9,18,52,61,110,,,,,,,,,,0,3,44,52,32,44,2,8,4,6,34,52,10,37,5,21,0,1,9,10,15,58,49,110,,,,,,,,,
2005-451-l360-c378-SF,2005-451,SF,2,,l360,Ivan Ljubicic,CRO,25.79,c378,Albert Costa,ESP,29.524,6,,63 76(4),2,0,13,9,1,0,https://www.atptour.com/en/scores/2005/451/MS003/match-stats?isLive=False,112,6,0,43,67,32,43,17,24,1,2,49,67,15,51,12,20,2,9,11,10,27,71,76,138,,,,,,,,,,1,1,51,71,36,51,8,20,7,9,44,71,11,43,7,24,1,2,10,11,18,67,62,138,,,,,,,,,
2005-451-f324-l360-F,2005-451,F,1,,f324,Roger Federer,SUI,23.403,l360,Ivan Ljubicic,CRO,25.79,1,6,63 61,2,0,12,4,0,0,https://www.atptour.com/en/scores/2005/451/MS001/match-stats?isLive=False,63,3,0,31,44,24,31,9,13,3,3,33,44,17,31,9,20,4,9,8,8,26,51,59,95,,,,,,,,,,0,1,31,51,14,31,11,20,5,9,25,51,7,31,4,13,0,3,8,8,11,44,36,95,,,,,,,,,
2005-7308-b747-s843-R32,2005-7308,R32,9,,b747,Julien Benneteau,FRA,23.037,s843,Potito Starace,ITA,23.47,,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2005/7308/MS018/match-stats?isLive=False,72,1,0,48,64,32,48,7,16,2,5,39,64,20,40,6,9,5,9,10,9,26,49,65,113,,,,,,,,,,3,4,40,49,20,40,3,9,4,9,23,49,16,48,9,16,3,5,9,10,25,64,48,113,,,,,,,,,
