id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2002-451-o127-a244-R32,2002-451,R32,13,,o127,Oleg Ogorodov,UZB,29.456,a244,Nasser-Ghanim Al-Khulaifi,QAT,28.134,Q,WC,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS029/match-stats?isLive=False,46,6,0,31,41,25,31,8,10,0,0,33,41,8,18,15,22,4,4,8,7,23,40,56,81,,,,,,,,,,2,3,18,40,10,18,7,22,0,4,17,40,6,31,2,10,0,0,7,8,8,41,25,81,,,,,,,,,
2002-451-s568-s545-R32,2002-451,R32,14,,s568,Franco Squillari,ARG,26.357,s545,Sargis Sargsian,ARM,28.575,,,60 62,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS022/match-stats?isLive=False,60,2,2,29,49,21,29,12,20,3,3,33,49,13,26,10,16,5,6,7,7,23,42,56,91,,,,,,,,,,1,2,26,42,13,26,6,16,1,6,19,42,8,29,8,20,0,3,7,7,16,49,35,91,,,,,,,,,
2002-451-s636-n289-R32,2002-451,R32,7,,s636,Rainer Schuettler,GER,25.682,n289,Jarkko Nieminen,FIN,20.438,7,,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS019/match-stats?isLive=False,60,5,1,27,48,21,27,16,21,2,2,37,48,8,26,10,18,3,3,9,8,18,44,55,92,,,,,,,,,,3,2,26,44,18,26,8,18,0,3,26,44,6,27,5,21,0,2,8,9,11,48,37,92,,,,,,,,,
2002-451-s694-r336-R32,2002-451,R32,15,,s694,Radek Stepanek,CZE,23.094,r336,Christophe Rochus,BEL,23.043,Q,,76(5) 63,2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/2002/451/MS030/match-stats?isLive=False,69,15,0,49,66,38,49,9,17,0,1,47,66,12,39,8,21,2,3,11,10,20,60,67,126,,,,,,,,,,5,2,39,60,27,39,13,21,1,3,40,60,11,49,8,17,1,1,10,11,19,66,59,126,,,,,,,,,
2002-451-u032-b518-R32,2002-451,R32,5,,u032,Bohdan Ulihrach,CZE,26.854,b518,Galo Blanco,ESP,25.228,5,,62 62,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS024/match-stats?isLive=False,57,3,1,27,44,21,27,11,17,0,0,32,44,9,32,15,23,4,8,8,8,24,55,56,99,,,,,,,,,,7,3,32,55,23,32,8,23,4,8,31,55,6,27,6,17,0,0,8,8,12,44,43,99,,,,,,,,,
2002-451-v195-a203-R32,2002-451,R32,16,,v195,Fernando Vicente,ESP,24.811,a203,Karim Alami,MAR,28.602,,WC,62 62,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS026/match-stats?isLive=False,58,2,1,29,44,23,29,11,15,2,2,34,44,10,26,9,17,4,5,8,8,19,43,53,87,,,,,,,,,,0,1,26,43,16,26,8,17,1,5,24,43,6,29,4,15,0,2,8,8,10,44,34,87,,,,,,,,,
2002-451-e121-s568-R16,2002-451,R16,5,,e121,Younes El Aynaoui,MAR,30.301,s568,Franco Squillari,ARG,26.357,6,,62 62,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS011/match-stats?isLive=False,70,6,0,25,43,20,25,13,18,0,0,33,43,14,26,15,29,4,9,8,8,29,55,62,98,,,,,,,,,,1,3,26,55,12,26,14,29,5,9,26,55,5,25,5,18,0,0,8,8,10,43,36,98,,,,,,,,,
2002-451-k267-d402-R16,2002-451,R16,1,,k267,Yevgeny Kafelnikov,RUS,27.868,d402,Nikolay Davydenko,RUS,20.577,1,,67(4) 64 64,2,1,18,15,0,1,http://www.atpworldtour.com/en/scores/2002/451/MS008/match-stats?isLive=False,135,7,5,59,105,48,59,21,46,4,7,69,105,13,56,21,42,5,7,16,16,34,98,103,203,,,,,,,,,,11,3,56,98,43,56,21,42,2,7,64,98,11,59,25,46,3,7,16,16,36,105,100,203,,,,,,,,,
2002-451-m535-o127-R16,2002-451,R16,7,,m535,Felix Mantilla,ESP,27.271,o127,Oleg Ogorodov,UZB,29.456,8,Q,76(0) 64,2,0,13,10,1,0,http://www.atpworldtour.com/en/scores/2002/451/MS014/match-stats?isLive=False,86,3,0,42,60,35,42,10,18,0,1,45,60,17,50,13,22,2,4,11,11,30,72,75,132,,,,,,,,,,8,1,50,72,33,50,9,22,2,4,42,72,7,42,8,18,1,1,11,11,15,60,57,132,,,,,,,,,
2002-451-n254-d272-R16,2002-451,R16,3,,n254,Jiri Novak,CZE,26.774,d272,Antony Dupuis,FRA,28.852,4,,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS010/match-stats?isLive=False,84,4,1,47,65,38,47,11,18,3,3,49,65,12,44,9,18,2,4,11,11,21,62,70,127,,,,,,,,,,4,1,44,62,32,44,9,18,2,4,41,62,9,47,7,18,0,3,11,11,16,65,57,127,,,,,,,,,
2002-451-s636-m824-R16,2002-451,R16,6,,s636,Rainer Schuettler,GER,25.682,m824,Albert Montanes,ESP,21.096,7,,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS009/match-stats?isLive=False,79,3,2,30,54,26,30,15,24,0,0,41,54,14,39,11,24,2,10,10,9,25,63,66,117,,,,,,,,,,1,3,39,63,25,39,13,24,8,10,38,63,4,30,9,24,0,0,9,10,13,54,51,117,,,,,,,,,
2002-451-s694-i034-R16,2002-451,R16,2,,s694,Radek Stepanek,CZE,23.094,i034,Goran Ivanisevic,CRO,30.298,Q,2,76(4) 62,2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/2002/451/MS015/match-stats?isLive=False,71,6,2,41,66,31,41,16,25,3,4,47,66,11,37,15,24,3,3,10,10,26,61,73,127,,,,,,,,,,6,3,37,61,26,37,9,24,0,3,35,61,10,41,9,25,1,4,10,10,19,66,54,127,,,,,,,,,
2002-451-u032-b446-R16,2002-451,R16,4,,u032,Bohdan Ulihrach,CZE,26.854,b446,Jonas Bjorkman,SWE,29.771,5,,62 76(2),2,0,13,8,1,0,http://www.atpworldtour.com/en/scores/2002/451/MS012/match-stats?isLive=False,92,6,2,52,73,36,52,12,21,4,5,48,73,15,47,19,32,3,13,10,10,34,79,82,152,,,,,,,,,,3,4,47,79,32,47,13,32,10,13,45,79,16,52,9,21,1,5,10,10,25,73,70,152,,,,,,,,,
2002-451-v195-k263-R16,2002-451,R16,8,,v195,Fernando Vicente,ESP,24.811,k263,Julian Knowle,AUT,27.672,,Q,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS013/match-stats?isLive=False,81,5,3,33,60,22,33,17,27,1,3,39,60,6,20,16,25,4,4,10,9,22,45,61,105,,,,,,,,,,0,6,20,45,14,20,9,25,0,4,23,45,11,33,10,27,2,3,9,10,21,60,44,105,,,,,,,,,
2002-451-e121-n254-QF,2002-451,QF,2,,e121,Younes El Aynaoui,MAR,30.301,n254,Jiri Novak,CZE,26.774,6,4,76(2) 64,2,0,13,10,1,0,http://www.atpworldtour.com/en/scores/2002/451/MS005/match-stats?isLive=False,82,9,1,40,66,34,40,13,26,1,2,47,66,11,42,14,24,2,4,11,11,25,66,72,132,,,,,,,,,,2,3,42,66,31,42,10,24,2,4,41,66,6,40,13,26,1,2,11,11,19,66,60,132,,,,,,,,,
2002-451-m535-s694-QF,2002-451,QF,4,,m535,Felix Mantilla,ESP,27.271,s694,Radek Stepanek,CZE,23.094,8,Q,63 63,2,0,12,6,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS007/match-stats?isLive=False,66,4,0,32,49,25,32,13,17,1,1,38,49,10,32,11,21,3,7,9,9,21,53,59,102,,,,,,,,,,5,1,32,53,22,32,10,21,4,7,32,53,7,32,4,17,0,1,9,9,11,49,43,102,,,,,,,,,
2002-451-s636-k267-QF,2002-451,QF,1,,s636,Rainer Schuettler,GER,25.682,k267,Yevgeny Kafelnikov,RUS,27.868,7,1,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS004/match-stats?isLive=False,88,6,2,36,57,30,36,13,21,0,1,43,57,13,43,19,38,3,12,11,11,32,81,75,138,,,,,,,,,,0,4,43,81,30,43,19,38,9,12,49,81,6,36,8,21,1,1,11,11,14,57,63,138,,,,,,,,,
2002-451-u032-v195-QF,2002-451,QF,3,,u032,Bohdan Ulihrach,CZE,26.854,v195,Fernando Vicente,ESP,24.811,5,,61 61,2,0,12,2,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS006/match-stats?isLive=False,46,4,0,26,34,22,26,6,8,0,0,28,34,14,30,15,22,5,10,7,7,29,52,57,86,,,,,,,,,,0,0,30,52,16,30,7,22,5,10,23,52,4,26,2,8,0,0,7,7,6,34,29,86,,,,,,,,,
2002-451-e121-s636-SF,2002-451,SF,2,,e121,Younes El Aynaoui,MAR,30.301,s636,Rainer Schuettler,GER,25.682,6,7,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS002/match-stats?isLive=False,77,5,0,31,55,25,31,14,24,1,2,39,55,10,33,13,21,3,6,10,9,23,54,62,109,,,,,,,,,,1,3,33,54,23,33,8,21,3,6,31,54,6,31,10,24,1,2,9,10,16,55,47,109,,,,,,,,,
2002-451-m535-u032-SF,2002-451,SF,1,,m535,Felix Mantilla,ESP,27.271,u032,Bohdan Ulihrach,CZE,26.854,8,5,63 61,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS003/match-stats?isLive=False,61,7,1,32,54,26,32,13,22,1,1,39,54,15,36,13,17,4,8,8,8,28,53,67,107,,,,,,,,,,3,4,36,53,21,36,4,17,4,8,25,53,6,32,9,22,0,1,8,8,15,54,40,107,,,,,,,,,
2002-451-e121-m535-F,2002-451,F,1,,e121,Younes El Aynaoui,MAR,30.301,m535,Felix Mantilla,ESP,27.271,6,8,46 62 62,2,1,16,10,0,0,http://www.atpworldtour.com/en/scores/2002/451/MS001/match-stats?isLive=False,114,10,0,49,71,35,49,14,22,1,3,49,71,16,46,20,34,5,9,13,13,36,80,85,151,,,,,,,,,,5,1,46,80,30,46,14,34,4,9,44,80,14,49,8,22,2,3,13,13,22,71,66,151,,,,,,,,,
2002-7308-a226-k319-R32,2002-7308,R32,4,,a226,Hicham Arazi,MAR,28.198,k319,Michel Kratochvil,SUI,22.731,4,,63 26 76(3),2,1,15,15,1,0,http://www.atpworldtour.com/en/scores/2002/7308/MS027/match-stats?isLive=False,131,3,3,55,97,34,55,18,42,7,13,52,97,22,56,19,32,6,8,14,15,41,88,93,185,,,,,,,,,,1,2,56,88,34,56,13,32,2,8,47,88,21,55,24,42,6,13,15,14,45,97,92,185,,,,,,,,,
2002-7308-c328-b499-R32,2002-7308,R32,9,,c328,Kenneth Carlsen,DEN,28.704,b499,Wayne Black,ZIM,28.129,,LL,76(4) 67(3) 60,2,1,19,13,1,1,http://www.atpworldtour.com/en/scores/2002/7308/MS017/match-stats?isLive=False,145,7,2,61,95,42,61,20,34,3,6,62,95,23,56,30,58,6,15,15,15,53,114,115,209,,,,,,,,,,0,2,56,114,33,56,28,58,9,15,61,114,19,61,14,34,3,6,15,15,33,95,94,209,,,,,,,,,
2002-7308-c514-d316-R32,2002-7308,R32,10,,c514,Juan Ignacio Chela,ARG,22.336,d316,Ramon Delgado,PAR,25.129,,Q,61 63,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS022/match-stats?isLive=False,67,2,0,27,40,22,27,8,13,1,2,30,40,16,35,15,22,5,10,8,8,31,57,61,97,,,,,,,,,,2,1,35,57,19,35,7,22,5,10,26,57,5,27,5,13,1,2,8,8,10,40,36,97,,,,,,,,,
2002-7308-d270-s604-R32,2002-7308,R32,11,,d270,Scott Draper,AUS,27.569,s604,Andre Sa,BRA,24.65,WC,,61 62,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS018/match-stats?isLive=False,49,2,0,29,40,22,29,10,11,0,0,32,40,14,27,10,19,4,7,8,7,24,46,56,86,,,,,,,,,,0,4,27,46,13,27,9,19,3,7,22,46,7,29,1,11,0,0,7,8,8,40,30,86,,,,,,,,,
2002-7308-e113-r286-R32,2002-7308,R32,3,,e113,Thomas Enqvist,SWE,27.798,r286,Marcelo Rios,CHI,26.013,3,,60 63,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS020/match-stats?isLive=False,52,3,5,33,58,29,33,9,25,4,4,38,58,9,25,13,18,4,6,8,7,22,43,60,101,,,,,,,,,,6,4,25,43,16,25,5,18,2,6,21,43,4,33,16,25,0,4,7,8,20,58,41,101,,,,,,,,,
2002-7308-g319-a202-R32,2002-7308,R32,12,,g319,Jerome Golmard,FRA,28.309,a202,Wayne Arthurs,AUS,30.784,,,64 60,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS021/match-stats?isLive=False,60,3,3,34,48,29,34,6,14,3,3,35,48,11,28,12,21,4,10,8,8,23,49,58,97,,,,,,,,,,10,2,28,49,17,28,9,21,6,10,26,49,5,34,8,14,0,3,8,8,13,48,39,97,,,,,,,,,
2002-7308-h336-f164-R32,2002-7308,R32,1,,h336,Tim Henman,GBR,27.317,f164,Richard Fromberg,AUS,31.674,1,Q,63 67(5) 60,2,1,18,10,0,1,http://www.atpworldtour.com/en/scores/2002/7308/MS016/match-stats?isLive=False,117,3,0,60,83,42,60,17,23,4,5,59,83,15,54,26,39,5,10,14,13,41,93,100,176,,,,,,,,,,2,5,54,93,39,54,13,39,5,10,52,93,18,60,6,23,1,5,13,14,24,83,76,176,,,,,,,,,
2002-7308-l360-r368-R32,2002-7308,R32,8,,l360,Ivan Ljubicic,CRO,22.782,r368,Michael Russell,USA,23.663,8,,76(2) 76(13),2,0,14,12,2,0,http://www.atpworldtour.com/en/scores/2002/7308/MS024/match-stats?isLive=False,121,11,4,53,95,42,53,25,42,6,7,67,95,16,68,14,25,1,6,12,12,30,93,97,188,,,,,,,,,,3,4,68,93,52,68,11,25,5,6,63,93,11,53,17,42,1,7,12,12,28,95,91,188,,,,,,,,,
2002-7308-l428-f196-R32,2002-7308,R32,13,,l428,Michael Llodra,FRA,21.618,f196,Wayne Ferreira,RSA,30.293,,,63 36 63,2,1,15,12,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS030/match-stats?isLive=False,96,4,5,38,80,29,38,22,42,3,6,51,80,17,52,21,37,4,10,14,13,38,89,89,169,,,,,,,,,,7,5,52,89,35,52,16,37,6,10,51,89,9,38,20,42,3,6,13,14,29,80,80,169,,,,,,,,,
2002-7308-m442-s402-R32,2002-7308,R32,2,,m442,Todd Martin,USA,31.478,s402,Pete Sampras,USA,30.384,,2 WC,36 63 64,2,1,15,13,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS031/match-stats?isLive=False,115,11,4,64,99,46,64,19,35,3,4,65,99,9,48,17,31,2,4,14,14,26,79,91,178,,,,,,,,,,14,4,48,79,39,48,14,31,2,4,53,79,18,64,16,35,1,4,14,14,34,99,87,178,,,,,,,,,
2002-7308-m590-v250-R32,2002-7308,R32,7,,m590,Alberto Martin,ESP,23.362,v250,Andreas Vinciguerra,SWE,20.865,,7,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS023/match-stats?isLive=False,70,2,5,37,58,28,37,12,21,3,4,40,58,12,33,12,23,3,3,10,9,24,56,64,114,,,,,,,,,,2,1,33,56,21,33,11,23,0,3,32,56,9,37,9,21,1,4,9,10,18,58,50,114,,,,,,,,,
2002-7308-m655-s608-R32,2002-7308,R32,14,,m655,Nicolas Massu,CHI,22.223,s608,Attila Savolt,HUN,25.903,,,62 61,2,0,12,3,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS025/match-stats?isLive=False,71,1,0,33,45,21,33,8,12,1,2,29,45,12,19,15,23,5,6,8,7,27,42,56,87,,,,,,,,,,0,1,19,42,7,19,8,23,1,6,15,42,12,33,4,12,1,2,7,8,16,45,31,87,,,,,,,,,
2002-7308-m850-i052-R32,2002-7308,R32,15,,m850,Paul-Henri Mathieu,FRA,19.967,i052,Andrew Ilie,AUS,25.701,Q,,63 61,2,0,12,4,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS026/match-stats?isLive=False,66,7,1,31,57,26,31,13,26,5,5,39,57,20,44,13,21,4,9,8,8,33,65,72,122,,,,,,,,,,1,2,44,65,24,44,8,21,5,9,32,65,5,31,13,26,0,5,8,8,18,57,50,122,,,,,,,,,
2002-7308-p338-b599-R32,2002-7308,R32,16,,p338,Mark Philippoussis,AUS,25.147,b599,Julien Boutter,FRA,27.736,WC,,63 64,2,0,12,7,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS029/match-stats?isLive=False,76,8,0,23,47,21,23,19,24,0,0,40,47,10,33,10,20,2,4,10,9,20,53,60,100,,,,,,,,,,6,2,33,53,23,33,10,20,2,4,33,53,2,23,5,24,0,0,9,10,7,47,40,100,,,,,,,,,
2002-7308-r237-d291-R32,2002-7308,R32,6,,r237,Greg Rusedski,GBR,28.317,d291,Jacobo Diaz,ESP,25.47,6,,63 76(4),2,0,13,9,1,0,http://www.atpworldtour.com/en/scores/2002/7308/MS019/match-stats?isLive=False,82,15,3,37,54,35,37,9,17,0,1,44,54,21,57,12,23,2,9,11,10,33,80,77,134,,,,,,,,,,2,4,57,80,36,57,11,23,7,9,47,80,2,37,8,17,1,1,10,11,10,54,57,134,,,,,,,,,
2002-7308-s572-k379-R32,2002-7308,R32,5,,s572,Sjeng Schalken,NED,25.311,k379,Alex Kim,USA,23.029,5,Q,63 62,2,0,12,5,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS028/match-stats?isLive=False,99,3,1,39,63,27,39,15,24,2,2,42,63,17,36,8,17,3,5,9,8,25,53,67,116,,,,,,,,,,0,2,36,53,19,36,9,17,2,5,28,53,12,39,9,24,0,2,8,9,21,63,49,116,,,,,,,,,
2002-7308-a226-m850-R16,2002-7308,R16,3,,a226,Hicham Arazi,MAR,28.198,m850,Paul-Henri Mathieu,FRA,19.967,4,Q,64 06 62,2,1,12,12,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS013/match-stats?isLive=False,104,8,2,35,72,29,35,15,37,1,4,44,72,12,42,22,44,3,12,12,12,34,86,78,158,,,,,,,,,,4,2,42,86,30,42,22,44,9,12,52,86,6,35,22,37,3,4,12,12,28,72,80,158,,,,,,,,,
2002-7308-e113-g319-R16,2002-7308,R16,2,,e113,Thomas Enqvist,SWE,27.798,g319,Jerome Golmard,FRA,28.309,3,,64 46 61,2,1,16,11,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS010/match-stats?isLive=False,116,10,8,52,104,38,52,29,52,8,9,67,104,16,47,8,26,3,6,14,13,24,73,91,177,,,,,,,,,,13,2,47,73,31,47,18,26,3,6,49,73,14,52,23,52,1,9,13,14,37,104,86,177,,,,,,,,,
2002-7308-h336-c328-R16,2002-7308,R16,1,(RET),h336,Tim Henman,GBR,27.317,c328,Kenneth Carlsen,DEN,28.704,1,,76(2) (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-7308-l360-m655-R16,2002-7308,R16,6,,l360,Ivan Ljubicic,CRO,22.782,m655,Nicolas Massu,CHI,22.223,8,,76(5) 75,2,0,14,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-7308-m442-l428-R16,2002-7308,R16,7,,m442,Todd Martin,USA,31.478,l428,Michael Llodra,FRA,21.618,,,75 64,2,0,13,9,0,0,http://www.atpworldtour.com/en/scores/2002/7308/MS015/match-stats?isLive=False,75,6,1,39,58,32,39,11,19,3,4,43,58,8,32,16,34,3,8,11,11,24,66,67,124,,,,,,,,,,8,5,32,66,24,32,18,34,5,8,42,66,7,39,8,19,1,4,11,11,15,58,57,124,,,,,,,,,
